scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	replicate	sample_type	biosamplemodel	host	colony	pooled_individual	caste	task	tissue_type	sample_name	bioproject_id	dev_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466240	SRX6463203	SRR9705215	SRA922734	SRS5113025	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_AQH-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_AQH-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	13163686	667337887	276441166								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705215.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705215/SRR9705215	gs://sra-pub-zq-107/SRR9705215/SRR9705215.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	mated queen	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	egg	Egg								no		PRJNA533756	SAMN11466245	SRX6463202	SRR9705216	SRA922734	SRS5113024	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_E-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_E-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	18216555	923236349	386867762								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705216.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705216/SRR9705216	gs://sra-pub-zq-107/SRR9705216/SRR9705216.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	egg	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	egg	Egg								no		PRJNA533756	SAMN11466246	SRX6463201	SRR9705217	SRA922734	SRS5113023	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_E-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_E-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	8377139	424288758	174095370								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705217.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705217/SRR9705217	gs://sra-pub-zq-107/SRR9705217/SRR9705217.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	egg	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466236	SRX5711402	SRR8930567	SRA877040	SRS4650482	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_AQG-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_AQG-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	21745978	1101165091	468149811								University of Pennsylvania	SUB5487687		307658	2019-05-10 13:50:24	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/930/SRR8930567.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8930567/SRR8930567	gs://sra-pub-zq-106/SRR8930567/SRR8930567.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	mated queen	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939858	SRX4627964	SRR7772532	SRA764974	SRS3729258	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_9	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	111994257	33146415527	12864094417								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772532/SRR7772532.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772532/SRR7772532	gs://sra-pub-zq-101/SRR7772532/SRR7772532.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	3rd Room X1/A	12	gyne						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939857	SRX4627963	SRR7772533	SRA764974	SRS3729257	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_8	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	51747568	15362254821	5690602935								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772533/SRR7772533.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772533/SRR7772533	gs://sra-pub-zq-101/SRR7772533/SRR7772533.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	Donor BQ-	12	worker						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939856	SRX4627962	SRR7772534	SRA764974	SRS3729256	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_7	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	103732459	30760320422	12077487246								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772534/SRR7772534.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772534/SRR7772534	gs://sra-pub-zq-101/SRR7772534/SRR7772534.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	Donor BQ-	12	gyne						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939855	SRX4627961	SRR7772535	SRA764974	SRS3729255	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	50299445	14946780891	5520572128								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772535/SRR7772535.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772535/SRR7772535	gs://sra-pub-zq-101/SRR7772535/SRR7772535.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	Donor 3rd	12	worker						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939859	SRX4627957	SRR7772539	SRA764974	SRS3729251	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_10	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	52823447	15644203967	5743235387								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772539/SRR7772539.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772539/SRR7772539	gs://sra-pub-zq-101/SRR7772539/SRR7772539.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	3rd Room X1/A	12	worker						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939851	SRX4627939	SRR7772557	SRA764974	SRS3729234	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	63451583	18798414111	7604352815								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772557/SRR7772557.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772557/SRR7772557	gs://sra-pub-zq-101/SRR7772557/SRR7772557.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	3rd Room X1/B	12	worker						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939852	SRX4627938	SRR7772558	SRA764974	SRS3729233	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	51003537	15108684209	6539028269								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772558/SRR7772558.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772558/SRR7772558	gs://sra-pub-zq-101/SRR7772558/SRR7772558.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	CS10	12	gyne						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939850	SRX4627936	SRR7772560	SRA764974	SRS3729231	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	42399940	12356653301	4745324062								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772560/SRR7772560.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772560/SRR7772560	gs://sra-pub-zq-101/SRR7772560/SRR7772560.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	3rd Room X1/B	12	gyne						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939853	SRX4627935	SRR7772561	SRA764974	SRS3729230	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_4	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	46516603	13818952014	5288823052								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772561/SRR7772561.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772561/SRR7772561	gs://sra-pub-zq-101/SRR7772561/SRR7772561.noqual.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	CS10	12	worker						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	brain	brain		female						no		PRJNA427677	SAMN09939854	SRX4627934	SRR7772562	SRA764974	SRS3729229	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Monomorium pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Mpha_5	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	47981591	14213775063	6052216659								Centre for Social Evolution, University of Copenhagen	SUB4476737		307658	2019-01-01 00:20:06	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772562/SRR7772562.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772562/SRR7772562	gs://sra-pub-zq-101/SRR7772562/SRR7772562.zq.1	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	missing			Invertebrate	not applicable	Donor 3rd	12	gyne						2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301011	SRX1883126	SRR3726147	SRA436692	SRS1529538	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218962: Nurse head - rep14; Monomorium pharaonis; RNA-Seq		Nurse head - rep14			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	14569205	611906610	432405006								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726147/SRR3726147.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726147/SRR3726147	gs://sra-pub-zq-101/SRR3726147/SRR3726147.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301010	SRX1883125	SRR3726146	SRA436692	SRS1529537	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218961: Nurse head - rep13; Monomorium pharaonis; RNA-Seq		Nurse head - rep13			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	10161544	426784848	301047587								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726146/SRR3726146.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726146/SRR3726146	gs://sra-pub-zq-101/SRR3726146/SRR3726146.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301056	SRX1883124	SRR3726145	SRA436692	SRS1529535	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218960: Nurse head - rep12; Monomorium pharaonis; RNA-Seq		Nurse head - rep12			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	9728280	408587760	300785300								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726145/SRR3726145.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726145/SRR3726145	gs://sra-pub-zq-101/SRR3726145/SRR3726145.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301055	SRX1883123	SRR3726144	SRA436692	SRS1529536	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218959: Nurse head - rep11; Monomorium pharaonis; RNA-Seq		Nurse head - rep11			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	16874825	708742650	494453263								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726144/SRR3726144.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726144/SRR3726144	gs://sra-pub-zq-101/SRR3726144/SRR3726144.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301054	SRX1883122	SRR3726143	SRA436692	SRS1529534	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218958: Nurse head - rep10; Monomorium pharaonis; RNA-Seq		Nurse head - rep10			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	15177429	637452018	465650099								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726143/SRR3726143.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726143/SRR3726143	gs://sra-pub-zq-101/SRR3726143/SRR3726143.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301053	SRX1883121	SRR3726142	SRA436692	SRS1529533	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218957: Nurse head - rep9; Monomorium pharaonis; RNA-Seq		Nurse head - rep9			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	18914358	794403036	559153383								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726142/SRR3726142.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726142/SRR3726142	gs://sra-pub-zq-101/SRR3726142/SRR3726142.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301052	SRX1883120	SRR3726141	SRA436692	SRS1529531	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218956: Nurse head - rep8; Monomorium pharaonis; RNA-Seq		Nurse head - rep8			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	13011702	546491484	392546376								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726141/SRR3726141.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726141/SRR3726141	gs://sra-pub-zq-101/SRR3726141/SRR3726141.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301051	SRX1883119	SRR3726140	SRA436692	SRS1529532	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218955: Nurse head - rep7; Monomorium pharaonis; RNA-Seq		Nurse head - rep7			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	16644297	699060474	503067949								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726140/SRR3726140.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726140/SRR3726140	gs://sra-pub-zq-101/SRR3726140/SRR3726140.noqual.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301050	SRX1883118	SRR3726139	SRA436692	SRS1529530	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218954: Nurse head - rep6; Monomorium pharaonis; RNA-Seq		Nurse head - rep6			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	35398092	1486719864	1083999409								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726139/SRR3726139.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726139/SRR3726139	gs://sra-pub-zq-101/SRR3726139/SRR3726139.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis							head			no		PRJNA327091	SAMN05301049	SRX1883117	SRR3726138	SRA436692	SRS1529529	SRP077501	RNA-seq in heads from Monomorium pharaonis nurses and foragers	GSM2218953: Nurse head - rep5; Monomorium pharaonis; RNA-Seq		Nurse head - rep5			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	27947678	1173802476	836236790								GEO	GEO: GSE83803	28802044	307658	2017-08-11 09:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726138/SRR3726138.sralite.1	s3://sra-pub-zq-8/SRR3726138/SRR3726138.sralite.1	gs://sra-pub-zq-101/SRR3726138/SRR3726138.zq.1												nurse					2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
