scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	time	biosamplemodel	breed	replicate	host	altitude	collected_by	depth	dev_stage	env_broad_scale	host_tissue_sampled	identified_by	lat_lon	specimen_voucher	temp	cell_type	individual_id	strain	cultivar	ecotype	echotype	social_form	sequence_id	caste	colony_organization_type	colony_name	pooled_individuals	colony	developmental_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244420	SRX4118418	SRR7209542	SRA710028	SRS3333696	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: queen brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_Q1		Sinv_Q1	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	14335585	1447894085	730997432								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:14	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209542.sralite.1	s3://sra-pub-zq-1/SRR7209542/SRR7209542.sralite.1	gs://sra-pub-zq-103/SRR7209542/SRR7209542.zq.1	Queen brain replicate1	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244419	SRX4118417	SRR7209543	SRA710028	SRS3333695	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: gyne brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_G5		Sinv_G5	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	15877202	1603597402	807326835								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:14	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209543.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209543/SRR7209543	gs://sra-pub-zq-102/SRR7209543/SRR7209543.zq.1	Gyne brain replicate5	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244406	SRX4118416	SRR7209544	SRA710028	SRS3333694	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: nurse brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_N2		Sinv_N2	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	15265245	1541789745	765892764								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:14	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209544.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209544/SRR7209544	gs://sra-pub-zq-104/SRR7209544/SRR7209544.zq.1	Nurse brain replicate2	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244405	SRX4118415	SRR7209545	SRA710028	SRS3333692	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: nurse brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_N1		Sinv_N1	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	14158181	1429976281	712476335								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209545.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209545/SRR7209545	gs://sra-pub-zq-104/SRR7209545/SRR7209545.zq.1	Nurse brain replicate1	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244416	SRX4118414	SRR7209546	SRA710028	SRS3333693	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: gyne brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_G2		Sinv_G2	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	16468765	1663345265	824181589								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209546.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209546/SRR7209546	gs://sra-pub-zq-102/SRR7209546/SRR7209546.zq.1	Gyne brain replicate2	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244415	SRX4118413	SRR7209547	SRA710028	SRS3333691	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: gyne brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_G1		Sinv_G1	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	13830876	1396918476	694287146								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209547.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209547/SRR7209547	gs://sra-pub-zq-104/SRR7209547/SRR7209547.zq.1	Gyne brain replicate1	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244418	SRX4118412	SRR7209548	SRA710028	SRS3333690	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: gyne brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_G4		Sinv_G4	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	14596359	1474232259	724741458								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209548.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209548/SRR7209548	gs://sra-pub-zq-104/SRR7209548/SRR7209548.zq.1	Gyne brain replicate4	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244411	SRX4118411	SRR7209549	SRA710028	SRS3333707	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: forager brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_F2		Sinv_F2	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	15663124	1581975524	792778906								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209549.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209549/SRR7209549	gs://sra-pub-zq-103/SRR7209549/SRR7209549.zq.1	Forager brain replicate2	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244424	SRX4118410	SRR7209550	SRA710028	SRS3333689	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: queen brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_Q5		Sinv_Q5	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	8165325	824697825	442485458								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209550.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209550/SRR7209550	gs://sra-pub-zq-103/SRR7209550/SRR7209550.zq.1	Queen brain replicate5	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	brain	Brain		female	unknown					no		PRJNA472392	SAMN09244423	SRX4118409	SRR7209551	SRA710028	SRS3333688	SRP148603	Adult ant brain RNA-Seq on reproductive castes	RNA-Seq on Solenopsis invicta: queen brain	cDNA prepared with Clontech's SMART-Seq Ultra Low Input RNA kit; libraries prepared with Illumina Nextera XT DNA kit	Sinv_Q4		Sinv_Q4	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	14881432	1503024632	747703646								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB4066357	30049879	13686	2018-08-21 00:08:13	Kronauer Lab, Rockefeller University						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209551.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7209551/SRR7209551	gs://sra-pub-zq-104/SRR7209551/SRR7209551.zq.1	Queen brain replicate4	Field colony maintained in the lab	2015-04	USA:FL Gainesville		Invertebrate							Adult																					2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female						no		PRJNA451382	SAMN08972778	SRX4010410	SRR7080643	SRA697296	SRS3232047	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult queen3	no			adult queen3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	26229469	7868840700	2976358238								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080643/SRR7080643.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080643/SRR7080643	gs://sra-pub-zq-103/SRR7080643/SRR7080643.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	3	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		male						no		PRJNA451382	SAMN08972779	SRX4010409	SRR7080644	SRA697296	SRS3232046	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult male1	no			adult male1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	25412335	7623700500	2997125273								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080644/SRR7080644.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080644/SRR7080644	gs://sra-pub-zq-103/SRR7080644/SRR7080644.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	1	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female						no		PRJNA451382	SAMN08972776	SRX4010408	SRR7080645	SRA697296	SRS3232045	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult queen1	no			adult queen1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	21989670	6596901000	2511077773								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080645/SRR7080645.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080645/SRR7080645	gs://sra-pub-zq-103/SRR7080645/SRR7080645.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	1	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female						no		PRJNA451382	SAMN08972777	SRX4010407	SRR7080646	SRA697296	SRS3232044	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult queen2	no			adult queen2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	23680419	7104125700	2689538783								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080646/SRR7080646.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080646/SRR7080646	gs://sra-pub-zq-103/SRR7080646/SRR7080646.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	2	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female	adult					no		PRJNA451382	SAMN08972782	SRX4010406	SRR7080647	SRA697296	SRS3232043	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult worker1	no			adult worker1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	21604968	6481490400	2453196389								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080647/SRR7080647.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080647/SRR7080647	gs://sra-pub-zq-103/SRR7080647/SRR7080647.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	1	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female	adult					no		PRJNA451382	SAMN08972783	SRX4010405	SRR7080648	SRA697296	SRS3232042	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult worker2	no			adult worker2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	21124394	6337318200	2411940362								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080648/SRR7080648.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080648/SRR7080648	gs://sra-pub-zq-103/SRR7080648/SRR7080648.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	2	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		male						no		PRJNA451382	SAMN08972780	SRX4010404	SRR7080649	SRA697296	SRS3232041	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult male2	no			adult male2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	25477071	7643121300	3025613241								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080649/SRR7080649.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080649/SRR7080649	gs://sra-pub-zq-103/SRR7080649/SRR7080649.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	2	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		male						no		PRJNA451382	SAMN08972781	SRX4010403	SRR7080650	SRA697296	SRS3232040	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult male3	no			adult male3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	26191286	7857385800	3083096449								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080650/SRR7080650.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080650/SRR7080650	gs://sra-pub-zq-103/SRR7080650/SRR7080650.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	3	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	whole body		female	adult					no		PRJNA451382	SAMN08972784	SRX4010402	SRR7080651	SRA697296	SRS3232039	SRP143788	Solenopsis invicta Transcriptome or Gene expression	adult worker3	no			adult worker3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 4000	22092617	6627785100	2534935728								Key Laboratory of Zoological Systematics and Evolu	Institute of zoology, Chinese academy of sciences	SUB3958108		13686	2022-04-29 00:01:19							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR007/7080/SRR7080651/SRR7080651.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7080651/SRR7080651	gs://sra-pub-zq-103/SRR7080651/SRR7080651.lite.1	not collected	south of China	2017-08	China		Invertebrate	not collected	3	not applicable																									2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female						no		PRJNA448384	SAMN08832020	SRX3872337	SRR6926143	SRA679534	SRS3113849	SRP136925	Fire ant germline transcriptome	RNA-seq of Solenopsis invicta: 10 pairs of SB/SB virgin queen ovaries	We purified total RNA from 10 pairs of monogyne (SB/SB) ovaries with the Illustra RNAspin Mini Kit (GE Healthcare Life Sciences).		Mix 10 pairs of virgin queen ovaries, seven days after the first egg was laid. Social chromosome genotype was SB/SB.	ST_EG02_TGACCA_L004	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2500	21507489	4344512778	3010991605								Biodiversity Research Center	Academia Sinica	SUB3861712		13686	2019-05-01 00:30:51							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/926/SRR6926143.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6926143/SRR6926143	gs://sra-pub-zq-106/SRR6926143/SRR6926143.zq.1	not applicable	not applicable	2012-10-05	Taiwan		Invertebrate	not applicable		not applicable		CHIH-CHI LEE					CHIH-CHI LEE																		2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	ovary	Ovary		female						no		PRJNA448384	SAMN08832020	SRX3872336	SRR6926144	SRA679534	SRS3113849	SRP136925	Fire ant germline transcriptome	RNA-seq of Solenopsis invicta: 10 pairs of SB/SB virgin queen ovaries	We purified total RNA from 10 pairs of monogyne (SB/SB) ovaries with the Illustra RNAspin Mini Kit (GE Healthcare Life Sciences).		Mix 10 pairs of virgin queen ovaries, seven days after the first egg was laid. Social chromosome genotype was SB/SB.	ST-EG02_TGACCA_L007	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina Genome Analyzer	3387278	650357376	394730474								Biodiversity Research Center	Academia Sinica	SUB3861712		13686	2019-05-01 00:30:51							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/926/SRR6926144.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR6926144/SRR6926144	gs://sra-pub-zq-107/SRR6926144/SRR6926144.zq.1	not applicable	not applicable	2012-10-05	Taiwan		Invertebrate	not applicable		not applicable		CHIH-CHI LEE					CHIH-CHI LEE																		2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
