scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	collection_date	geo_loc_name	id	biosamplemodel	ena_first_public	insdc_center_name	insdc_status	geographic_location	lat_lon	sample_name	tissue_type	ena-first-public	ena-last-update	external_id	insdc_first_public	insdc_last_update	breed	isolation_source	collected_by	dev_stage	identified_by	replicate_host_origin	replicate_slavemaker_origin	strain	behavior	insdc_center_alias	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax longispinosus	whole body	whole body		pooled male and female						no		PRJNA471429	SAMN09209824	SRX4740375	SRR7903902	SRA784142	SRS3821787	SRP162624	Temnothorax longispinosus Genome sequencing	Temnothorax longispinosus RNAseq pool from colony O817	Pooled, paired-end libraries of 100bp reads obtained from larvae, pupae, workers, males and queens from colony O817	Temnothorax longispinosus pooled sample from colony O817		TlonO817_RNAseq_pool	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 4000	109436827	21887365400	9882022006								Westfaelische Wilhelms-University	SUB4043397		300112	2019-06-01 01:42:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/903/SRR7903902.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7903902/SRR7903902	gs://sra-pub-zq-107/SRR7903902/SRR7903902.zq.1	Colony O817					Model organism or animal																pooled developmental stages							2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	whole body		pooled male and female						no		PRJNA471429	SAMN09209855	SRX4740374	SRR7903903	SRA784142	SRS3821785	SRP162624	Temnothorax longispinosus Genome sequencing	Temnothorax longispinosus RNAseq pool from population NY16	Paired-end library of 100bp reads obtained from a pool of larvae, pupae, workers, males and queens from population NY16	Temnothorax longispinosus pooled sample from population NY16		TlonNY16_RNAseq_pool	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 4000	32433709	6486741800	2387102138								Westfaelische Wilhelms-University	SUB4043397		300112	2019-06-01 01:42:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/903/SRR7903903.sralite.1	s3://sra-pub-zq-8/SRR7903903/SRR7903903.sralite.1	gs://sra-pub-zq-107/SRR7903903/SRR7903903.zq.1						Model organism or animal																pooled developmental stages				Population NY16			2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915935	SRX4613293	SRR7757375	SRA763341	SRS3716762	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			775	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5239343	1058347286	527782047								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/757/SRR7757375.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757375/SRR7757375	gs://sra-pub-zq-106/SRR7757375/SRR7757375.zq.1	775	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915934	SRX4613292	SRR7757376	SRA763341	SRS3716764	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			774	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5719127	1155263654	574491259								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/757/SRR7757376.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757376/SRR7757376	gs://sra-pub-zq-105/SRR7757376/SRR7757376.zq.1	774	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915937	SRX4613291	SRR7757377	SRA763341	SRS3716761	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			777	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6251777	1262858954	623927620								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757377/SRR7757377.lite.1	s3://sra-pub-zq-2/SRR7757377/SRR7757377.lite.1	gs://sra-pub-zq-109/SRR7757377/SRR7757377.lite.1	777	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915936	SRX4613290	SRR7757378	SRA763341	SRS3716760	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile brood carer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			776	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5807600	1173135200	593619241								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/757/SRR7757378.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757378/SRR7757378	gs://sra-pub-zq-107/SRR7757378/SRR7757378.zq.1	776	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915939	SRX4613289	SRR7757379	SRA763341	SRS3716759	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			779	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7796533	1574899666	784455679								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR007/7757/SRR7757379/SRR7757379.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757379/SRR7757379	gs://sra-pub-zq-105/SRR7757379/SRR7757379.lite.1	779	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915938	SRX4613288	SRR7757380	SRA763341	SRS3716758	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			778	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6025437	1217138274	600592931								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/757/SRR7757380.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757380/SRR7757380	gs://sra-pub-zq-107/SRR7757380/SRR7757380.zq.1	778	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915941	SRX4613287	SRR7757381	SRA763341	SRS3716757	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			781	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5827136	1177081472	583974009								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757381/SRR7757381.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757381/SRR7757381	gs://sra-pub-zq-109/SRR7757381/SRR7757381.lite.1	781	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915940	SRX4613286	SRR7757382	SRA763341	SRS3716756	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			780	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6045803	1221252206	606285034								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR007/7757/SRR7757382/SRR7757382.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757382/SRR7757382	gs://sra-pub-zq-105/SRR7757382/SRR7757382.lite.1	780	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915943	SRX4613285	SRR7757383	SRA763341	SRS3716755	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			783	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5908868	1193591336	590323429								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757383/SRR7757383.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757383/SRR7757383	gs://sra-pub-zq-109/SRR7757383/SRR7757383.lite.1	783	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915942	SRX4613284	SRR7757384	SRA763341	SRS3716754	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			782	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5788852	1169348104	580968572								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/757/SRR7757384.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757384/SRR7757384	gs://sra-pub-zq-105/SRR7757384/SRR7757384.zq.1	782	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915956	SRX4613283	SRR7757385	SRA763341	SRS3716753	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			796	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7160544	1446429888	706636460								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR007/7757/SRR7757385/SRR7757385.lite.1	s3://sra-pub-zq-3/SRR7757385/SRR7757385.lite.1	gs://sra-pub-zq-109/SRR7757385/SRR7757385.lite.1	796	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915957	SRX4613282	SRR7757386	SRA763341	SRS3716752	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			797	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6263776	1265282752	621074739								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757386/SRR7757386.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757386/SRR7757386	gs://sra-pub-zq-109/SRR7757386/SRR7757386.lite.1	797	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915954	SRX4613281	SRR7757387	SRA763341	SRS3716751	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			794	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7534995	1522068990	749363527								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/7757/SRR7757387/SRR7757387.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757387/SRR7757387	gs://sra-pub-zq-103/SRR7757387/SRR7757387.lite.1	794	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915955	SRX4613280	SRR7757388	SRA763341	SRS3716750	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			795	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7398278	1494452156	735443552								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/7757/SRR7757388/SRR7757388.lite.1	s3://sra-pub-zq-3/SRR7757388/SRR7757388.lite.1	gs://sra-pub-zq-108/SRR7757388/SRR7757388.lite.1	795	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915960	SRX4613279	SRR7757389	SRA763341	SRS3716749	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			800	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6198921	1252182042	630879610								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/757/SRR7757389.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757389/SRR7757389	gs://sra-pub-zq-104/SRR7757389/SRR7757389.zq.1	800	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915961	SRX4613278	SRR7757390	SRA763341	SRS3716748	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			801	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7155742	1445459884	710636734								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/757/SRR7757390.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757390/SRR7757390	gs://sra-pub-zq-107/SRR7757390/SRR7757390.zq.1	801	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915958	SRX4613277	SRR7757391	SRA763341	SRS3716747	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			798	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6602503	1333705606	658790980								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/7757/SRR7757391/SRR7757391.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757391/SRR7757391	gs://sra-pub-zq-103/SRR7757391/SRR7757391.lite.1	798	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915959	SRX4613276	SRR7757392	SRA763341	SRS3716746	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			799	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6759392	1365397184	679618161								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757392/SRR7757392.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757392/SRR7757392	gs://sra-pub-zq-109/SRR7757392/SRR7757392.lite.1	799	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915962	SRX4613275	SRR7757393	SRA763341	SRS3716745	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			802	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6313077	1275241554	631219236								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/757/SRR7757393/SRR7757393.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757393/SRR7757393	gs://sra-pub-zq-109/SRR7757393/SRR7757393.lite.1	802	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915963	SRX4613274	SRR7757394	SRA763341	SRS3716744	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			803	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6424073	1297662746	642171266								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/757/SRR7757394.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757394/SRR7757394	gs://sra-pub-zq-105/SRR7757394/SRR7757394.zq.1	803	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915972	SRX4613273	SRR7757395	SRA763341	SRS3716743	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			812	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	7559963	1527112526	754504855								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/7757/SRR7757395/SRR7757395.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757395/SRR7757395	gs://sra-pub-zq-108/SRR7757395/SRR7757395.lite.1	812	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915975	SRX4613272	SRR7757396	SRA763341	SRS3716742	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old infertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			815	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	5488162	1108608724	541866054								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR007/757/SRR7757396.sralite.1	s3://sra-pub-zq-1/SRR7757396/SRR7757396.sralite.1	gs://sra-pub-zq-103/SRR7757396/SRR7757396.zq.1	815	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915976	SRX4613271	SRR7757397	SRA763341	SRS3716741	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Old fertile forager	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			816	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6259558	1264430716	624469142								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/757/SRR7757397.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757397/SRR7757397	gs://sra-pub-zq-107/SRR7757397/SRR7757397.zq.1	816	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915977	SRX4613270	SRR7757398	SRA763341	SRS3716740	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young fertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			817	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6850818	1383865236	688744120								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR007/7757/SRR7757398/SRR7757398.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757398/SRR7757398	gs://sra-pub-zq-105/SRR7757398/SRR7757398.lite.1	817	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
Temnothorax longispinosus	whole body	Whole body								no		PRJNA487993	SAMN09915978	SRX4613269	SRR7757399	SRA763341	SRS3716739	SRP158871	Gene expression is more strongly associated with behaviour than with age and fertility in ant workers	RNAseq of Temnothorax longispinosus: Young infertile broodcarer	RNA extraction of whole body ants with Qiagen RNeasy Mini Kit followed by standart Illumni library prep protocol			818	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 2000	6370732	1286887864	637426309								Johannes Gutenberg University Mainz	SUB4452826	30525254	300112	2019-02-27 11:56:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/757/SRR7757399.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7757399/SRR7757399	gs://sra-pub-zq-106/SRR7757399/SRR7757399.zq.1	818	Not applicable	2014-06	USA: Rensselaerville		Invertebrate													Not applicable	Not applicable									2759	33208	6656	50557	7399	36668	300110	300112	Temnothorax longispinosus
