scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966806	SRX24860703	SRR29345287	SRA1845553	SRS21570726	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_54		lhum_72h_dip_54	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6324743	1910072386	742856567								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:33							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345287/SRR29345287.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345287/SRR29345287	gs://sra-pub-zq-100/SRR29345287/SRR29345287.lite.1	lhum_72h_dip_54	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966808	SRX24860705	SRR29345285	SRA1845553	SRS21570728	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_56		lhum_72h_hap_56	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6330708	1911873816	749060646								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345285/SRR29345285.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345285/SRR29345285	gs://sra-pub-zq-100/SRR29345285/SRR29345285.lite.1	lhum_72h_hap_56	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966768	SRX24860878	SRR29345113	SRA1845553	SRS21570902	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_12h_hap_6		lhum_12h_hap_6	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6431186	1942218172	755272490								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345113/SRR29345113.lite.1	s3://sra-pub-zq-2/SRR29345113/SRR29345113.lite.1	gs://sra-pub-zq-100/SRR29345113/SRR29345113.lite.1	lhum_12h_hap_6	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966776	SRX24860887	SRR29345104	SRA1845553	SRS21570910	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_17		lhum_24h_hap_17	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6437645	1944168790	758859000								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345104/SRR29345104.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345104/SRR29345104	gs://sra-pub-zq-100/SRR29345104/SRR29345104.lite.1	lhum_24h_hap_17	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966778	SRX24860889	SRR29345102	SRA1845553	SRS21570912	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_hap_19		lhum_24h_hap_19	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6506072	1964833744	772615721								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345102/SRR29345102.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345102/SRR29345102	gs://sra-pub-zq-100/SRR29345102/SRR29345102.lite.1	lhum_24h_hap_19	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966810	SRX24860707	SRR29345283	SRA1845553	SRS21570730	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_59		lhum_72h_hap_59	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6520788	1969277976	771492930								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345283/SRR29345283.lite.1	s3://sra-pub-zq-2/SRR29345283/SRR29345283.lite.1	gs://sra-pub-zq-100/SRR29345283/SRR29345283.lite.1	lhum_72h_hap_59	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966809	SRX24860706	SRR29345284	SRA1845553	SRS21570729	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_hap_57		lhum_72h_hap_57	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6533838	1973219076	759038104								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345284/SRR29345284.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345284/SRR29345284	gs://sra-pub-zq-100/SRR29345284/SRR29345284.lite.1	lhum_72h_hap_57	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966784	SRX24860896	SRR29345095	SRA1845553	SRS21570919	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_28		lhum_36h_hap_28	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6670596	2014519992	793438080								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345095/SRR29345095.lite.1	s3://sra-pub-zq-2/SRR29345095/SRR29345095.lite.1	gs://sra-pub-zq-100/SRR29345095/SRR29345095.lite.1	lhum_36h_hap_28	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446171	SRX974626	SRR1948238	SRA248600	SRS889834	SRP056614	Linepithema humile queen gene expression	CA8			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	10197855	2039571000	1482156545		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948238/SRR1948238.sralite.1	s3://sra-pub-zq-5/SRR1948238/SRR1948238.sralite.1	gs://sra-pub-zq-107/SRR1948238/SRR1948238.zq.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		2.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446187	SRX974619	SRR1948229	SRA248600	SRS889827	SRP056614	Linepithema humile queen gene expression	CA4			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	10514775	2102955000	1530859387		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/948/SRR1948229/SRR1948229.sralite.1	s3://sra-pub-zq-8/SRR1948229/SRR1948229.sralite.1	gs://sra-pub-zq-103/SRR1948229/SRR1948229.noqual.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		1.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966774	SRX24860885	SRR29345106	SRA1845553	SRS21570908	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_dip_15		lhum_24h_dip_15	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6988447	2110510994	823944905								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345106/SRR29345106.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345106/SRR29345106	gs://sra-pub-zq-100/SRR29345106/SRR29345106.lite.1	lhum_24h_dip_15	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446170	SRX971830	SRR1945074	SRA248600	SRS886844	SRP056614	Linepithema humile queen gene expression	CS8			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11008427	2201685400	1582382321		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/945/SRR1945074/SRR1945074.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1945074/SRR1945074	gs://sra-pub-zq-106/SRR1945074/SRR1945074.noqual.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		2.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966781	SRX24860892	SRR29345099	SRA1845553	SRS21570915	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_22		lhum_36h_dip_22	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7340506	2216832812	870221213								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345099/SRR29345099.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345099/SRR29345099	gs://sra-pub-zq-100/SRR29345099/SRR29345099.lite.1	lhum_36h_dip_22	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966780	SRX24860891	SRR29345100	SRA1845553	SRS21570914	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_dip_21		lhum_36h_dip_21	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7366906	2224805612	880125763								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345100/SRR29345100.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345100/SRR29345100	gs://sra-pub-zq-100/SRR29345100/SRR29345100.lite.1	lhum_36h_dip_21	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA279338	SAMN03446167	SRX974659	SRR1948288	SRA248600	SRS889862	SRP056614	Linepithema humile queen gene expression	CA2			Adult queen		paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11199753	2239950600	1630556323		0.0	200.0	0.0	Application Read	Forward	1.0		University of Oulu	L. humile queen RNA-seq controls		83485	2015-04-02 13:32:49							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR001/948/SRR1948288.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1948288/SRR1948288	gs://sra-pub-zq-105/SRR1948288/SRR1948288.noqual.1	not applicable	not applicable	not applicable	missing	Spain: Castell d'Aro	Invertebrate	not applicable																		1.0	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966807	SRX24860704	SRR29345286	SRA1845553	SRS21570727	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_55		lhum_72h_dip_55	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7517279	2270218258	882919204								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:32							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345286/SRR29345286.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345286/SRR29345286	gs://sra-pub-zq-100/SRR29345286/SRR29345286.lite.1	lhum_72h_dip_55	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966785	SRX24860897	SRR29345094	SRA1845553	SRS21570921	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_30		lhum_36h_hap_30	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7566895	2285202290	888684935								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345094/SRR29345094.lite.1	s3://sra-pub-zq-2/SRR29345094/SRR29345094.lite.1	gs://sra-pub-zq-100/SRR29345094/SRR29345094.lite.1	lhum_36h_hap_30	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273447	SRX4138962	SRR7232530	SRA712330	SRS3352810	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B5	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11503251	2300650200	1796671171								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232530.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232530/SRR7232530	gs://sra-pub-zq-104/SRR7232530/SRR7232530.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS4 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273452	SRX4138957	SRR7232535	SRA712330	SRS3352805	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B18	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11661084	2332216800	1788695653								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232535.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232535/SRR7232535	gs://sra-pub-zq-102/SRR7232535/SRR7232535.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI12 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273449	SRX4138956	SRR7232536	SRA712330	SRS3352804	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B9	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11683509	2336701800	1822071467								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232536.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232536/SRR7232536	gs://sra-pub-zq-102/SRR7232536/SRR7232536.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS8 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273446	SRX4138959	SRR7232533	SRA712330	SRS3352807	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11777843	2355568600	1793719647								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232533.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232533/SRR7232533	gs://sra-pub-zq-103/SRR7232533/SRR7232533.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI12 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	head				Control		yes	yes	no		PRJNA553098	SAMN12229028	SRX6412376	SRR9650804	SRA918173	SRS5069574	SRP213566	Native and introduced Argentine ant populations are characterised by distinct transcriptomic signatures associated with behaviour and immunity	RNA-Seq Linepithema humile	150 base paired-end barcoded mRNA TruSeq libraries			EUTLS-2	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina HiSeq 4000	11809699	2361939800	936065540								School of Biological Sciences	Victoria University of Wellington	SUB5916428		83485	2019-09-03 00:27:54							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/650/SRR9650804.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9650804/SRR9650804	gs://sra-pub-zq-109/SRR9650804/SRR9650804.zq.1	30 individuals		Introduced range	2016-08	France: Toulouse	Invertebrate		TLS_C_2	43.5593 N 1.4723 E																	2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body						yes	yes	no		PRJNA1038699	SAMN40966773	SRX24860883	SRR29345108	SRA1845553	SRS21570906	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_24h_dip_14		lhum_24h_dip_14	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	7867067	2375854234	925632773								Ecology and Evolution	University of Lausanne	SUB14353536	38820161.0	83485	2024-06-25 10:49:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345108/SRR29345108.lite.1	s3://sra-pub-zq-2/SRR29345108/SRR29345108.lite.1	gs://sra-pub-zq-100/SRR29345108/SRR29345108.lite.1	lhum_24h_dip_14	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing			yes	yes	no		PRJNA279338	SAMN09273451	SRX4138958	SRR7232534	SRA712330	SRS3352806	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B17	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11999598	2399919600	1879008999								Ecology and Genetics Research Unit	University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	not applicable						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232534.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232534/SRR7232534	gs://sra-pub-zq-104/SRR7232534/SRR7232534.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS12 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	multiple whole body	Multiple Whole Body		female				yes	yes	no		PRJNA539943	SAMN11515460	SRX5758254	SRR8978715	SRA879920	SRS4693537	SRP193969	Gene Expression Changes in Response to Field-To-Lab Transition in the Argentine Ant, Linepithema humile	RNA-Seq of Linepithema humile: adult forager, multiple whole body	Isolate mRNA from aggregate worker sample and convert to cDNA			3-6	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	12244728	2452479374	1739813117								Entomology	Purdue University	SUB5492432		83485	2019-04-26 13:13:14							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/978/SRR8978715.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8978715/SRR8978715	gs://sra-pub-zq-105/SRR8978715/SRR8978715.zq.1						Model organism or animal				Winston-Salem, North Carolina	Adult Forager	3.0	6.0													2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
