scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	tissue_normalized	tissue_original
Atta cephalotes	neuronal cultures			female	d5			yes	yes	no		PRJNA1022160	SAMN37594785	SRX21998959	SRR26290261	SRA1726486	SRS19073519	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA Ncult sample 6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA Ncult sample 6		Aceph_scram_neuron_6h_b3_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24113380	1999945159	926590994								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290261/SRR26290261.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290261/SRR26290261	gs://sra-pub-zq-108/SRR26290261/SRR26290261.lite.1		
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594823	SRX21998900	SRR26290317	SRA1726486	SRS19073460	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, Ctrl treatment,  6h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, Ctrl treatment,  6h, r1		Gd_CB_6h_Ctrl_b1_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24242871	2011623094	966506060								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290317/SRR26290317.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290317/SRR26290317	gs://sra-pub-zq-108/SRR26290317/SRR26290317.lite.1	brain	brain
Atta cephalotes	whole brains	brain						yes	yes	no		PRJNA747612	SAMN20286370	SRX11485833	SRR15178714	SRA1260580	SRS9525750	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159641	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	26918207	2018865525	780770780								Biology	Boston University	SUB10028534		12957	2024-01-01 00:00:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178714/SRR15178714.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178714/SRR15178714	gs://sra-pub-zq-104/SRR15178714/SRR15178714.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594809	SRX21999015	SRR26290204	SRA1726486	SRS19073575	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r9	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r9		Ct_CB_wt_b4_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24481088	2029563039	908288469								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290204/SRR26290204.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290204/SRR26290204	gs://sra-pub-zq-108/SRR26290204/SRR26290204.lite.1	brain	brain
Atta cephalotes	hypothalamus	brain		female	30m			yes	yes	no		PRJNA1022160	SAMN37594943	SRX21999035	SRR26290193	SRA1726486	SRS19073595	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber baseline caste forager, in hypothalamus replicate b2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber baseline caste forager, in hypothalamus replicate b2		NMR_for_hypo_b2_NMR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24524563	2036046662	951938317								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290193/SRR26290193.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290193/SRR26290193	gs://sra-pub-zq-108/SRR26290193/SRR26290193.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594801	SRX21999006	SRR26290213	SRA1726486	SRS19073565	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r1		Ct_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24258414	2037706776	893629671								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290213/SRR26290213.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290213/SRR26290213	gs://sra-pub-zq-108/SRR26290213/SRR26290213.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594767	SRX21998880	SRR26290337	SRA1726486	SRS19073440	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 12	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 12		Gd_CB_CCAPinj_6h_b6_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24673719	2042490133	971460579								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:25							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290337/SRR26290337.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290337/SRR26290337	gs://sra-pub-zq-108/SRR26290337/SRR26290337.lite.1	brain	brain
Atta cephalotes	neuronal cultures			female	d5			yes	yes	no		PRJNA1022160	SAMN37594782	SRX21998956	SRR26290264	SRA1726486	SRS19073516	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA Ncult sample 3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA Ncult sample 3		Aceph_NPA_neuron_6h_b3_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24706635	2048393515	947251075								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290264/SRR26290264.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290264/SRR26290264	gs://sra-pub-zq-108/SRR26290264/SRR26290264.lite.1		
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594894	SRX21998931	SRR26290287	SRA1726486	SRS19073491	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r1		SM_CB_VKRi_12h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24792695	2048458754	916010391								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290287/SRR26290287.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290287/SRR26290287	gs://sra-pub-zq-108/SRR26290287/SRR26290287.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594917	SRX21998987	SRR26290232	SRA1726486	SRS19073547	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r9	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r9		SM_CB_wt_b4_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24905583	2057891958	923519828								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290232/SRR26290232.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290232/SRR26290232	gs://sra-pub-zq-108/SRR26290232/SRR26290232.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594850	SRX21998971	SRR26290248	SRA1726486	SRS19073531	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNM, subcaste Nr replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNM, subcaste Nr replicate r6		Nr_CB_wt_b2_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25171622	2075802253	936403507								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:16							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290248/SRR26290248.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290248/SRR26290248	gs://sra-pub-zq-108/SRR26290248/SRR26290248.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594759	SRX21998960	SRR26290260	SRA1726486	SRS19073520	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 4		SM_CB_CCAPinj_6h_b4_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25165992	2084867392	985496752								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290260/SRR26290260.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290260/SRR26290260	gs://sra-pub-zq-108/SRR26290260/SRR26290260.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594814	SRX21998890	SRR26290327	SRA1726486	SRS19073450	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r4		Gd_CB_24h_Ctrl_b4_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25370222	2104779751	993634565								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:25							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290327/SRR26290327.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290327/SRR26290327	gs://sra-pub-zq-108/SRR26290327/SRR26290327.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594844	SRX21999052	SRR26290164	SRA1726486	SRS19073612	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r10	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r10		Gd_CB_wt_b5_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25422617	2106902391	948259870								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290164/SRR26290164.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290164/SRR26290164	gs://sra-pub-zq-108/SRR26290164/SRR26290164.lite.1	brain	brain
Atta cephalotes	astrocyte cultures	cell_culture		female	d5			yes	yes	no		PRJNA1022160	SAMN37594934	SRX21999025	SRR26290192	SRA1726486	SRS19073585	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber NPA in vitro perturbation in astro, scram treatment,  6h, b1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber NPA in vitro perturbation in astro, scram treatment,  6h, b1		NMR_scram_astrocyte_6h_b1_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25441921	2111992474	997020520								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290192/SRR26290192.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290192/SRR26290192	gs://sra-pub-zq-108/SRR26290192/SRR26290192.lite.1	cell_culture	cell_culture
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594799	SRX21999004	SRR26290215	SRA1726486	SRS19073564	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Cr replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Cr replicate r6		Cr_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25487760	2112345610	923204380								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290215/SRR26290215.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290215/SRR26290215	gs://sra-pub-zq-108/SRR26290215/SRR26290215.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594813	SRX21998889	SRR26290328	SRA1726486	SRS19073449	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, Ctrl treatment,  24h, r3		Gd_CB_24h_Ctrl_b3_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25557446	2119999842	993256473								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290328/SRR26290328.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290328/SRR26290328	gs://sra-pub-zq-108/SRR26290328/SRR26290328.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594758	SRX21998949	SRR26290190	SRA1726486	SRS19073509	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 3		SM_CB_CCAPinj_6h_b3_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25781196	2135870895	1005387756								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290190/SRR26290190.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290190/SRR26290190	gs://sra-pub-zq-108/SRR26290190/SRR26290190.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594768	SRX21998911	SRR26290307	SRA1726486	SRS19073471	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 13	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 13		SM_CB_CTRLinj_6h_b1_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25925719	2146656442	1013135884								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:23							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290307/SRR26290307.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290307/SRR26290307	gs://sra-pub-zq-108/SRR26290307/SRR26290307.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594757	SRX21998868	SRR26290349	SRA1726486	SRS19073428	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 2		SM_CB_CCAPinj_6h_b2_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25955922	2151865486	1013085634								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290349/SRR26290349.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290349/SRR26290349	gs://sra-pub-zq-108/SRR26290349/SRR26290349.lite.1	brain	brain
Atta cephalotes	astrocyte cultures	cell_culture		female	d5			yes	yes	no		PRJNA1022160	SAMN37594936	SRX21999028	SRR26290188	SRA1726486	SRS19073588	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber NPA in vitro perturbation in astro, scram treatment,  6h, b4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber NPA in vitro perturbation in astro, scram treatment,  6h, b4		NMR_scram_astrocyte_6h_b4_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	26112927	2167254691	1020824529								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290188/SRR26290188.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290188/SRR26290188	gs://sra-pub-zq-108/SRR26290188/SRR26290188.lite.1	cell_culture	cell_culture
Atta cephalotes	astrocyte cultures	cell_culture		female	d5			yes	yes	no		PRJNA1022160	SAMN37594932	SRX21999023	SRR26290195	SRA1726486	SRS19073583	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber NPA in vitro perturbation in astro, NPA treatment,  6h, b5		NMR_NPA_astrocyte_6h_b5_MGR9k	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	26173928	2172030092	1017005280								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290195/SRR26290195.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290195/SRR26290195	gs://sra-pub-zq-108/SRR26290195/SRR26290195.lite.1	cell_culture	cell_culture
