scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	collected_by	biosamplemodel	condition_treatment	timeofseason_treatment	pair_id	cage	rna_type	dev_stage	description	strain	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171427	SRX17809514	SRR21820260	SRA1514743	SRS15333645	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202214	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	18458740	3646023939	1167606912								Utah State University	SUB12120908		143995	2022-10-06 02:26:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820260/SRR21820260.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820260/SRR21820260	gs://sra-pub-zq-108/SRR21820260/SRR21820260.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-16	USA: Logan, UT		Invertebrate	control	late	P	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171426	SRX17809513	SRR21820261	SRA1514743	SRS15333644	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202213	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19531485	3866858220	1224516904								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820261/SRR21820261.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820261/SRR21820261	gs://sra-pub-zq-108/SRR21820261/SRR21820261.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-15	USA: Logan, UT		Invertebrate	control	late	N	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171425	SRX17809512	SRR21820262	SRA1514743	SRS15333643	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202210	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19480223	3862339599	1219930260								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820262/SRR21820262.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820262/SRR21820262	gs://sra-pub-zq-108/SRR21820262/SRR21820262.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-13	USA: Logan, UT		Invertebrate	control	late	O	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171424	SRX17809511	SRR21820263	SRA1514743	SRS15333642	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202208	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22281521	4412091711	1385806579								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820263/SRR21820263.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820263/SRR21820263	gs://sra-pub-zq-108/SRR21820263/SRR21820263.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-14	USA: Logan, UT		Invertebrate	control	late	K	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171423	SRX17809510	SRR21820264	SRA1514743	SRS15333641	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202205	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	23356281	4619416950	1467787115								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820264/SRR21820264.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820264/SRR21820264	gs://sra-pub-zq-108/SRR21820264/SRR21820264.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	poor_condition	early	J	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171422	SRX17809509	SRR21820265	SRA1514743	SRS15333640	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202204	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21252163	4208973601	1314399397								Utah State University	SUB12120908		143995	2022-10-06 02:28:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820265/SRR21820265.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820265/SRR21820265	gs://sra-pub-zq-108/SRR21820265/SRR21820265.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	F	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171395	SRX17809508	SRR21820266	SRA1514743	SRS15333639	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		20132	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20584318	4078661551	1297977683								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820266/SRR21820266.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820266/SRR21820266	gs://sra-pub-zq-108/SRR21820266/SRR21820266.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	A	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171421	SRX17809507	SRR21820267	SRA1514743	SRS15333638	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202203	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19236614	3813960630	1218444937								Utah State University	SUB12120908		143995	2022-10-06 02:35:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820267/SRR21820267.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820267/SRR21820267	gs://sra-pub-zq-108/SRR21820267/SRR21820267.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	E	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171420	SRX17809506	SRR21820268	SRA1514743	SRS15333637	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202199	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20473098	4042546692	1303076416								Utah State University	SUB12120908		143995	2022-10-06 02:27:49	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820268/SRR21820268.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820268/SRR21820268	gs://sra-pub-zq-108/SRR21820268/SRR21820268.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-28	USA: Logan, UT		Invertebrate	poor_condition	early	G	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171419	SRX17809505	SRR21820269	SRA1514743	SRS15333636	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202198	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19910885	3941758910	1249219110								Utah State University	SUB12120908		143995	2022-10-06 02:28:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820269/SRR21820269.lite.1	s3://sra-pub-zq-1/SRR21820269/SRR21820269.lite.1	gs://sra-pub-zq-108/SRR21820269/SRR21820269.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-28	USA: Logan, UT		Invertebrate	poor_condition	early	I	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171418	SRX17809504	SRR21820270	SRA1514743	SRS15333635	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202197	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	24878409	4915801256	1550444835								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820270/SRR21820270.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820270/SRR21820270	gs://sra-pub-zq-108/SRR21820270/SRR21820270.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	poor_condition	early	H	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171417	SRX17809503	SRR21820271	SRA1514743	SRS15333634	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202196	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21341388	4230449059	1337142946								Utah State University	SUB12120908		143995	2022-10-06 02:28:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820271/SRR21820271.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820271/SRR21820271	gs://sra-pub-zq-108/SRR21820271/SRR21820271.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-28	USA: Logan, UT		Invertebrate	control	early	A	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171416	SRX17809502	SRR21820272	SRA1514743	SRS15333633	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202195	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20139010	3989990173	1265485502								Utah State University	SUB12120908		143995	2022-10-06 02:59:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820272/SRR21820272.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820272/SRR21820272	gs://sra-pub-zq-108/SRR21820272/SRR21820272.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	B	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171415	SRX17809501	SRR21820273	SRA1514743	SRS15333632	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202194	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19271509	3822621987	1229438456								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820273/SRR21820273.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820273/SRR21820273	gs://sra-pub-zq-108/SRR21820273/SRR21820273.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	C	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	egg	egg			24hr					no		PRJNA887543	SAMN31171414	SRX17809500	SRR21820274	SRA1514743	SRS15333631	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from egg	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from egg		202193	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	20260986	4015807842	1273467893								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820274/SRR21820274.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820274/SRR21820274	gs://sra-pub-zq-108/SRR21820274/SRR21820274.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-27	USA: Logan, UT		Invertebrate	control	early	D	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171413	SRX17809499	SRR21820275	SRA1514743	SRS15333630	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202186	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21306167	4224807321	1338994116								Utah State University	SUB12120908		143995	2022-10-06 02:32:56	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820275/SRR21820275.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820275/SRR21820275	gs://sra-pub-zq-108/SRR21820275/SRR21820275.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-16	USA: Logan, UT		Invertebrate	poor_condition	late	T	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171412	SRX17809498	SRR21820276	SRA1514743	SRS15333629	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202185	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	22621723	4483702937	1412205306								Utah State University	SUB12120908		143995	2022-10-06 02:33:36	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820276/SRR21820276.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820276/SRR21820276	gs://sra-pub-zq-108/SRR21820276/SRR21820276.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-15	USA: Logan, UT		Invertebrate	poor_condition	late	V	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171394	SRX17809497	SRR21820277	SRA1514743	SRS15333628	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		20131	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21580467	4280667067	1359364891								Utah State University	SUB12120908		143995	2022-10-06 07:01:24	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820277/SRR21820277.lite.1	s3://sra-pub-zq-1/SRR21820277/SRR21820277.lite.1	gs://sra-pub-zq-108/SRR21820277/SRR21820277.lite.1	not applicable	not applicable	not applicable	not applicable	2020-06-26	USA: Logan, UT		Invertebrate	control	early	B	9	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171411	SRX17809496	SRR21820278	SRA1514743	SRS15333627	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202179	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	21840725	4320501296	1384777690								Utah State University	SUB12120908		143995	2022-10-06 07:01:24	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820278/SRR21820278.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21820278/SRR21820278	gs://sra-pub-zq-108/SRR21820278/SRR21820278.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-15	USA: Logan, UT		Invertebrate	control	late	P	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	oocyte	oocyte			0hr					no		PRJNA887543	SAMN31171410	SRX17809495	SRR21820279	SRA1514743	SRS15333626	SRP401230	Maternal body condition and season influence RNA deposition in the oocytes of alfalfa leafcutting bees (Megachile rotundata)	RNA-seq of megachile rotundata: mRNA from oocyte	RNAseq prepared with Illumina TruSeq  Stranded mRNAseq Sample Prep kit	miRNA-seq of megachile rotundata: miRNA from oocyte		202177	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina NovaSeq 6000	19434510	3845740466	1226100490								Utah State University	SUB12120908		143995	2022-10-06 02:31:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21820/SRR21820279/SRR21820279.lite.1	s3://sra-pub-zq-1/SRR21820279/SRR21820279.lite.1	gs://sra-pub-zq-108/SRR21820279/SRR21820279.lite.1	not applicable	not applicable	not applicable	not applicable	2020-07-14	USA: Logan, UT		Invertebrate	control	late	N	10	mRNA				2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
