scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966806	SRX24860703	SRR29345287	SRA1845553	SRS21570726	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_54		lhum_72h_dip_54	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6324743	1910072386	742856567								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:33	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345287/SRR29345287.lite.1	s3://sra-pub-zq-2/SRR29345287/SRR29345287.lite.1	gs://sra-pub-zq-100/SRR29345287/SRR29345287.lite.1	lhum_72h_dip_54	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966805	SRX24860702	SRR29345288	SRA1845553	SRS21570725	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_52		lhum_72h_dip_52	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4752124	1435141448	565071058								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:33	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345288/SRR29345288.lite.1	s3://sra-pub-zq-2/SRR29345288/SRR29345288.lite.1	gs://sra-pub-zq-100/SRR29345288/SRR29345288.lite.1	lhum_72h_dip_52	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966804	SRX24860701	SRR29345289	SRA1845553	SRS21570724	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_72h_dip_51		lhum_72h_dip_51	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5126370	1548163740	601319686								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345289/SRR29345289.lite.1	s3://sra-pub-zq-2/SRR29345289/SRR29345289.lite.1	gs://sra-pub-zq-100/SRR29345289/SRR29345289.lite.1	lhum_72h_dip_51	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966803	SRX24860699	SRR29345291	SRA1845553	SRS21570722	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_50		lhum_60h_hap_50	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	3729255	1126235010	455258465								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345291/SRR29345291.lite.1	s3://sra-pub-zq-2/SRR29345291/SRR29345291.lite.1	gs://sra-pub-zq-100/SRR29345291/SRR29345291.lite.1	lhum_60h_hap_50	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966802	SRX24860698	SRR29345292	SRA1845553	SRS21570721	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_49		lhum_60h_hap_49	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5390816	1628026432	634110409								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345292/SRR29345292.lite.1	s3://sra-pub-zq-2/SRR29345292/SRR29345292.lite.1	gs://sra-pub-zq-100/SRR29345292/SRR29345292.lite.1	lhum_60h_hap_49	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966801	SRX24860697	SRR29345293	SRA1845553	SRS21570720	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_48		lhum_60h_hap_48	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5004194	1511266588	594190192								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:32	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345293/SRR29345293.lite.1	s3://sra-pub-zq-2/SRR29345293/SRR29345293.lite.1	gs://sra-pub-zq-100/SRR29345293/SRR29345293.lite.1	lhum_60h_hap_48	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966800	SRX24860696	SRR29345294	SRA1845553	SRS21570719	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_47		lhum_60h_hap_47	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6145088	1855816576	725197091								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345294/SRR29345294.lite.1	s3://sra-pub-zq-2/SRR29345294/SRR29345294.lite.1	gs://sra-pub-zq-100/SRR29345294/SRR29345294.lite.1	lhum_60h_hap_47	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966799	SRX24860695	SRR29345295	SRA1845553	SRS21570718	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_hap_46		lhum_60h_hap_46	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	6032718	1821880836	703075133								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345295/SRR29345295.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345295/SRR29345295	gs://sra-pub-zq-100/SRR29345295/SRR29345295.lite.1	lhum_60h_hap_46	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966798	SRX24860694	SRR29345296	SRA1845553	SRS21570717	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_dip_42		lhum_60h_dip_42	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	12351995	3730302490	1447657242								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345296/SRR29345296.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345296/SRR29345296	gs://sra-pub-zq-100/SRR29345296/SRR29345296.lite.1	lhum_60h_dip_42	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966797	SRX24860693	SRR29345297	SRA1845553	SRS21570716	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_60h_dip_41		lhum_60h_dip_41	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5745401	1735111102	688694882								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345297/SRR29345297.lite.1	s3://sra-pub-zq-2/SRR29345297/SRR29345297.lite.1	gs://sra-pub-zq-100/SRR29345297/SRR29345297.lite.1	lhum_60h_dip_41	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966796	SRX24860692	SRR29345298	SRA1845553	SRS21570715	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_40		lhum_48h_hap_40	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4058935	1225798370	481792397								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345298/SRR29345298.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345298/SRR29345298	gs://sra-pub-zq-100/SRR29345298/SRR29345298.lite.1	lhum_48h_hap_40	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966795	SRX24860691	SRR29345299	SRA1845553	SRS21570714	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_39		lhum_48h_hap_39	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5979358	1805766116	704919729								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345299/SRR29345299.lite.1	s3://sra-pub-zq-2/SRR29345299/SRR29345299.lite.1	gs://sra-pub-zq-100/SRR29345299/SRR29345299.lite.1	lhum_48h_hap_39	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966794	SRX24860690	SRR29345300	SRA1845553	SRS21570713	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_38		lhum_48h_hap_38	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4999615	1509883730	600055964								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345300/SRR29345300.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345300/SRR29345300	gs://sra-pub-zq-100/SRR29345300/SRR29345300.lite.1	lhum_48h_hap_38	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966793	SRX24860688	SRR29345302	SRA1845553	SRS21570711	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_37		lhum_48h_hap_37	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4413278	1332809956	539960228								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345302/SRR29345302.lite.1	s3://sra-pub-zq-2/SRR29345302/SRR29345302.lite.1	gs://sra-pub-zq-100/SRR29345302/SRR29345302.lite.1	lhum_48h_hap_37	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966792	SRX24860687	SRR29345303	SRA1845553	SRS21570710	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_hap_36		lhum_48h_hap_36	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4688082	1415800764	555483174								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345303/SRR29345303.lite.1	s3://sra-pub-zq-2/SRR29345303/SRR29345303.lite.1	gs://sra-pub-zq-100/SRR29345303/SRR29345303.lite.1	lhum_48h_hap_36	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966791	SRX24860686	SRR29345304	SRA1845553	SRS21570709	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_35		lhum_48h_dip_35	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	2160319	652416338	258757351								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345304/SRR29345304.lite.1	s3://sra-pub-zq-2/SRR29345304/SRR29345304.lite.1	gs://sra-pub-zq-100/SRR29345304/SRR29345304.lite.1	lhum_48h_dip_35	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966790	SRX24860685	SRR29345305	SRA1845553	SRS21570708	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_34		lhum_48h_dip_34	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5406494	1632761188	643438072								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345305/SRR29345305.lite.1	s3://sra-pub-zq-2/SRR29345305/SRR29345305.lite.1	gs://sra-pub-zq-100/SRR29345305/SRR29345305.lite.1	lhum_48h_dip_34	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966789	SRX24860684	SRR29345306	SRA1845553	SRS21570707	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_33		lhum_48h_dip_33	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	5146753	1554319406	617425068								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345306/SRR29345306.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345306/SRR29345306	gs://sra-pub-zq-100/SRR29345306/SRR29345306.lite.1	lhum_48h_dip_33	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966788	SRX24860683	SRR29345307	SRA1845553	SRS21570706	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_48h_dip_31		lhum_48h_dip_31	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4164850	1257784700	494974137								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345307/SRR29345307.lite.1	s3://sra-pub-zq-2/SRR29345307/SRR29345307.lite.1	gs://sra-pub-zq-100/SRR29345307/SRR29345307.lite.1	lhum_48h_dip_31	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body								no		PRJNA1038699	SAMN40966787	SRX24860682	SRR29345308	SRA1845553	SRS21570705	SRP471209	Complementary sex determination locus of Argentine ants	Developmental RNA-seq time series	KAPA Stranded RNA-Seq Kits	lhum_36h_hap_34		lhum_36h_hap_34	paired	RNA-Seq	TRANSCRIPTOMIC	PCR	Illumina NovaSeq 6000	4237800	1279815600	511884790								University of Lausanne	SUB14353536	38820161	83485	2024-06-25 10:49:30	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29345/SRR29345308/SRR29345308.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR29345308/SRR29345308	gs://sra-pub-zq-100/SRR29345308/SRR29345308.lite.1	lhum_36h_hap_34	not applicable	not applicable	2021-05	France	Invertebrate																				2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	thorax	Thorax								no		PRJNA1006049	SAMN37007970	SRX21383243	SRR25657326	SRA1693888	SRS18623833	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker thorax	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	T3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	69631111	20889333300	6345339282								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657326/SRR25657326.lite.1	s3://sra-pub-zq-6/SRR25657326/SRR25657326.lite.1	gs://sra-pub-zq-102/SRR25657326/SRR25657326.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Thorax:Replicate 3																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	thorax	Thorax								no		PRJNA1006049	SAMN37007969	SRX21383242	SRR25657327	SRA1693888	SRS18623832	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker thorax	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	T2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	74682675	22404802500	6821912328								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657327/SRR25657327.lite.1	s3://sra-pub-zq-6/SRR25657327/SRR25657327.lite.1	gs://sra-pub-zq-102/SRR25657327/SRR25657327.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Thorax:Replicate 2																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	thorax	Thorax								no		PRJNA1006049	SAMN37007968	SRX21383241	SRR25657328	SRA1693888	SRS18623831	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker thorax	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	T1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	80961290	24288387000	7373953348								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657328/SRR25657328.lite.1	s3://sra-pub-zq-6/SRR25657328/SRR25657328.lite.1	gs://sra-pub-zq-102/SRR25657328/SRR25657328.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Thorax:Replicate 1																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	Head								no		PRJNA1006049	SAMN37007967	SRX21383240	SRR25657329	SRA1693888	SRS18623830	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker head	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	H4	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	65384131	19615239300	6014836911								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657329/SRR25657329.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25657329/SRR25657329	gs://sra-pub-zq-102/SRR25657329/SRR25657329.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Head:Replicate 4																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	Head								no		PRJNA1006049	SAMN37007966	SRX21383239	SRR25657330	SRA1693888	SRS18623829	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker head	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	H3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	68474080	20542224000	6305582659								Purdue University	SUB13766118		83485	2023-08-16 16:24:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657330/SRR25657330.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25657330/SRR25657330	gs://sra-pub-zq-102/SRR25657330/SRR25657330.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Head:Replicate 3																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	Head								no		PRJNA1006049	SAMN37007965	SRX21383238	SRR25657331	SRA1693888	SRS18623828	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker head	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	H2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	68696293	20608887900	6236590865								Purdue University	SUB13766118		83485	2023-08-16 16:27:58	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657331/SRR25657331.lite.1	s3://sra-pub-zq-6/SRR25657331/SRR25657331.lite.1	gs://sra-pub-zq-102/SRR25657331/SRR25657331.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Head:Replicate 2																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	head	Head								no		PRJNA1006049	SAMN37007964	SRX21383237	SRR25657332	SRA1693888	SRS18623827	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker head	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	H1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	72526587	21757976100	6600401213								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657332/SRR25657332.lite.1	s3://sra-pub-zq-6/SRR25657332/SRR25657332.lite.1	gs://sra-pub-zq-102/SRR25657332/SRR25657332.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Head:Replicate 1																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	antenna	Antenna								no		PRJNA1006049	SAMN37007963	SRX21383236	SRR25657333	SRA1693888	SRS18623826	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker antennae	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	A3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	69589808	20876942400	6388706570								Purdue University	SUB13766118		83485	2023-08-16 16:31:45	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657333/SRR25657333.lite.1	s3://sra-pub-zq-6/SRR25657333/SRR25657333.lite.1	gs://sra-pub-zq-102/SRR25657333/SRR25657333.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Antennae:Replicate 3																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	leg	Leg								no		PRJNA1006049	SAMN37007974	SRX21383235	SRR25657334	SRA1693888	SRS18623825	SRP455421	Linepithema humile Tissue Transcriptome	RNA-Seq of L. humile pooled worker leg	Whole mRNA was extracted from 200-250 pooled worker tissues using SV Total RNA Isolation Kit and Submitted to Novogene for Library prep and sequencing.		RNA extract from pooled worker sample	L4	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	76286462	22885938600	7230860254								Purdue University	SUB13766118		83485	2023-08-16 16:46:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR025/25657/SRR25657334/SRR25657334.lite.1	s3://sra-pub-zq-6/SRR25657334/SRR25657334.lite.1	gs://sra-pub-zq-102/SRR25657334/SRR25657334.lite.1	not applicable		Purdue Entomology Lab Colony	2020-08	USA:Winston-Salem, WV	Invertebrate		Leg:Replicate 3																		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
