scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150963	SRX2839794	SRR5581724	SRA563307	SRS2213221	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633870: Corazonin receptor KD - rep9 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep9 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	23487841	1291831255	605447288									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581724.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581724/SRR5581724	gs://sra-pub-zq-107/SRR5581724/SRR5581724.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150964	SRX2839793	SRR5581723	SRA563307	SRS2213220	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633869: Corazonin receptor KD - rep8 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep8 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	30808033	2310602475	1025730297									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581723.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581723/SRR5581723	gs://sra-pub-zq-105/SRR5581723/SRR5581723.zq.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150965	SRX2839792	SRR5581722	SRA563307	SRS2213218	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633868: Corazonin receptor KD - rep8 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep8 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	23850007	1311750385	617205060									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581722.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581722/SRR5581722	gs://sra-pub-zq-106/SRR5581722/SRR5581722.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150966	SRX2839791	SRR5581721	SRA563307	SRS2213219	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633867: Corazonin receptor KD - rep7 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep7 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	27381616	2053621200	921363242									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581721.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581721/SRR5581721	gs://sra-pub-zq-106/SRR5581721/SRR5581721.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150967	SRX2839790	SRR5581720	SRA563307	SRS2213217	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633866: Corazonin receptor KD - rep7 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep7 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	19402466	1067135630	504159218									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581720.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581720/SRR5581720	gs://sra-pub-zq-106/SRR5581720/SRR5581720.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150968	SRX2839789	SRR5581719	SRA563307	SRS2213216	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633865: Corazonin receptor KD - rep6 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep6 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	28567261	2142544575	949699683									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581719.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581719/SRR5581719	gs://sra-pub-zq-105/SRR5581719/SRR5581719.zq.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150969	SRX2839788	SRR5581718	SRA563307	SRS2213215	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633864: Corazonin receptor KD - rep6 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep6 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	20916502	1150407610	540547530									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581718.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581718/SRR5581718	gs://sra-pub-zq-107/SRR5581718/SRR5581718.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150970	SRX2839787	SRR5581717	SRA563307	SRS2213214	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633863: Corazonin receptor KD - rep5 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep5 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	23281767	1746132525	776418202									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581717.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581717/SRR5581717	gs://sra-pub-zq-106/SRR5581717/SRR5581717.zq.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150971	SRX2839786	SRR5581716	SRA563307	SRS2213213	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633862: Corazonin receptor KD - rep5 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep5 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	17162598	943942890	444468168									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581716.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581716/SRR5581716	gs://sra-pub-zq-106/SRR5581716/SRR5581716.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150972	SRX2839785	SRR5581715	SRA563307	SRS2213212	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633861: Corazonin receptor KD - rep4 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep4 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	23448482	1758636150	779107364									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581715.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581715/SRR5581715	gs://sra-pub-zq-105/SRR5581715/SRR5581715.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150973	SRX2839784	SRR5581714	SRA563307	SRS2213211	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633860: Corazonin receptor KD - rep4 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep4 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	17457226	960147430	451144798									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581714.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581714/SRR5581714	gs://sra-pub-zq-106/SRR5581714/SRR5581714.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150974	SRX2839783	SRR5581713	SRA563307	SRS2213209	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633859: Corazonin receptor KD - rep3 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep3 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	24387701	1829077575	808679734									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581713.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581713/SRR5581713	gs://sra-pub-zq-106/SRR5581713/SRR5581713.zq.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150975	SRX2839782	SRR5581712	SRA563307	SRS2213210	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633858: Corazonin receptor KD - rep3 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep3 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	18007844	990431420	462962397									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581712.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581712/SRR5581712	gs://sra-pub-zq-105/SRR5581712/SRR5581712.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150976	SRX2839781	SRR5581711	SRA563307	SRS2213208	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633857: Corazonin receptor KD - rep2 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep2 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	26376171	1978212825	874428047									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581711.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581711/SRR5581711	gs://sra-pub-zq-106/SRR5581711/SRR5581711.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150977	SRX2839780	SRR5581710	SRA563307	SRS2213207	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633856: Corazonin receptor KD - rep2 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep2 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	19828436	1090563980	511041916									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581710.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581710/SRR5581710	gs://sra-pub-zq-107/SRR5581710/SRR5581710.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150978	SRX2839779	SRR5581709	SRA563307	SRS2213206	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633855: Corazonin receptor KD - rep1 (t2); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep1 (t2)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	27762792	2082209400	923719558									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581709.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581709/SRR5581709	gs://sra-pub-zq-106/SRR5581709/SRR5581709.zq.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	brain (minus optic lobes)	brain (minus optic lobes)					brain (minus optic lobes)	yes	yes	no		PRJNA387394	SAMN07150953	SRX2839778	SRR5581708	SRA563307	SRS2213205	SRP107741	Brain RNA-seq one day after knockdown of the corazonin receptor in Harpegnathos ants	GSM2633854: Corazonin receptor KD - rep1 (t1); Harpegnathos saltator; RNA-Seq		Corazonin receptor KD - rep1 (t1)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	20053080	1102919400	515938146									GEO	GEO: GSE99130	28802044.0	610380	2017-08-11 09:52:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/581/SRR5581708.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5581708/SRR5581708	gs://sra-pub-zq-107/SRR5581708/SRR5581708.noqual.1																							CrzR KD					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d110 - rep5						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301031	SRX1883181	SRR3726205	SRA436697	SRS1529593	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218982: d110 - rep5; Harpegnathos saltator; RNA-Seq		d110 - rep5			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	19025546	837124024	568843684									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726205/SRR3726205.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726205/SRR3726205	gs://sra-pub-zq-101/SRR3726205/SRR3726205.zq.1																								d110				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d110 - rep4						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301030	SRX1883180	SRR3726204	SRA436697	SRS1529592	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218981: d110 - rep4; Harpegnathos saltator; RNA-Seq		d110 - rep4			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	20220584	930146864	589588534									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726204/SRR3726204.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726204/SRR3726204	gs://sra-pub-zq-101/SRR3726204/SRR3726204.zq.1																								d110				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d110 - rep3						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301029	SRX1883179	SRR3726203	SRA436697	SRS1529591	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218980: d110 - rep3; Harpegnathos saltator; RNA-Seq		d110 - rep3			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	32280059	1484882714	984937679									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726203/SRR3726203.sralite.1	s3://sra-pub-zq-8/SRR3726203/SRR3726203.sralite.1	gs://sra-pub-zq-101/SRR3726203/SRR3726203.zq.1																								d110				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d110 - rep2						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301028	SRX1883178	SRR3726202	SRA436697	SRS1529590	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218979: d110 - rep2; Harpegnathos saltator; RNA-Seq		d110 - rep2			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	21320982	980765172	613072468									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726202/SRR3726202.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726202/SRR3726202	gs://sra-pub-zq-101/SRR3726202/SRR3726202.noqual.1																								d110				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d110 - rep1						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301027	SRX1883177	SRR3726201	SRA436697	SRS1529589	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218978: d110 - rep1; Harpegnathos saltator; RNA-Seq		d110 - rep1			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	32642050	1501534300	973787542									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726201/SRR3726201.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726201/SRR3726201	gs://sra-pub-zq-101/SRR3726201/SRR3726201.zq.1																								d110				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d13 - rep5						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301026	SRX1883176	SRR3726200	SRA436697	SRS1529587	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218977: d13 - rep5; Harpegnathos saltator; RNA-Seq		d13 - rep5			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	7764454	341635976	234647790									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726200/SRR3726200.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726200/SRR3726200	gs://sra-pub-zq-101/SRR3726200/SRR3726200.zq.1																								d13				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d13 - rep4						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301025	SRX1883175	SRR3726199	SRA436697	SRS1529588	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218976: d13 - rep4; Harpegnathos saltator; RNA-Seq		d13 - rep4			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	23057119	1060627474	670764769									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726199/SRR3726199.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726199/SRR3726199	gs://sra-pub-zq-101/SRR3726199/SRR3726199.noqual.1																								d13				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d13 - rep3						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301024	SRX1883174	SRR3726198	SRA436697	SRS1529586	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218975: d13 - rep3; Harpegnathos saltator; RNA-Seq		d13 - rep3			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	23405540	1076654840	698710406									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726198/SRR3726198.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726198/SRR3726198	gs://sra-pub-zq-101/SRR3726198/SRR3726198.noqual.1																								d13				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d13 - rep2						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301023	SRX1883173	SRR3726197	SRA436697	SRS1529585	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218974: d13 - rep2; Harpegnathos saltator; RNA-Seq		d13 - rep2			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	28106430	1292895780	801056857									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726197/SRR3726197.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726197/SRR3726197	gs://sra-pub-zq-101/SRR3726197/SRR3726197.noqual.1																								d13				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d13 - rep1						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301022	SRX1883172	SRR3726196	SRA436697	SRS1529584	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218973: d13 - rep1; Harpegnathos saltator; RNA-Seq		d13 - rep1			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	29633999	1363163954	904812288									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726196/SRR3726196.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726196/SRR3726196	gs://sra-pub-zq-101/SRR3726196/SRR3726196.zq.1																								d13				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d6 - rep5						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301021	SRX1883171	SRR3726195	SRA436697	SRS1529583	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218972: d6 - rep5; Harpegnathos saltator; RNA-Seq		d6 - rep5			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	15710059	691242596	476271298									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726195/SRR3726195.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3726195/SRR3726195	gs://sra-pub-zq-101/SRR3726195/SRR3726195.zq.1																								d6				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	d6 - rep4						Whole brain (with optic lobes)	yes	yes	no		PRJNA327094	SAMN05301020	SRX1883170	SRR3726194	SRA436697	SRS1529581	SRP077505	Brain RNA-seq during the worker-gamergate transitions in Harpegnathos ants	GSM2218971: d6 - rep4; Harpegnathos saltator; RNA-Seq		d6 - rep4			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2000	31274241	1438615086	959881112									GEO	GEO: GSE83804	28802044.0	610380	2017-08-11 09:50:04							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/726/SRR3726194/SRR3726194.sralite.1	s3://sra-pub-zq-2/SRR3726194/SRR3726194.sralite.1	gs://sra-pub-zq-101/SRR3726194/SRR3726194.zq.1																								d6				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
