scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447918	SRX1567492	SRR3156036	SRA351673	SRS1281615	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_27	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44653102	3209462329	1995793273								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156036.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156036/SRR3156036	gs://sra-pub-zq-104/SRR3156036/SRR3156036.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447902	SRX1567503	SRR3156047	SRA351673	SRS1281626	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_20	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	45059716	3217445320	2069554254								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156047/SRR3156047.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156047/SRR3156047	gs://sra-pub-zq-101/SRR3156047/SRR3156047.noqual.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447920	SRX1567495	SRR3156039	SRA351673	SRS1281618	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_38	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	45326647	3260450194	2157552888								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156039.sralite.1	s3://sra-pub-zq-3/SRR3156039/SRR3156039.sralite.1	gs://sra-pub-zq-103/SRR3156039/SRR3156039.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447913	SRX1567409	SRR3155867	SRA351673	SRS1281532	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_29	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46247689	3312196158	2200467923								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155867.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155867/SRR3155867	gs://sra-pub-zq-102/SRR3155867/SRR3155867.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447910	SRX1567489	SRR3156032	SRA351673	SRS1281612	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_5	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46167534	3316018929	2200466203								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156032/SRR3156032.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156032/SRR3156032	gs://sra-pub-zq-101/SRR3156032/SRR3156032.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447912	SRX1567408	SRR3155866	SRA351673	SRS1281531	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_22	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46242996	3332239796	2203132894								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155866.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155866/SRR3155866	gs://sra-pub-zq-103/SRR3155866/SRR3155866.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447905	SRX1567151	SRR3155344	SRA351673	SRS1281277	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_26	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	48449647	3487838829	2331727649								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155344/SRR3155344.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155344/SRR3155344	gs://sra-pub-zq-101/SRR3155344/SRR3155344.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447911	SRX1567338	SRR3155724	SRA351673	SRS1281455	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_14	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	49572777	3571487175	2391950622								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155724.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155724/SRR3155724	gs://sra-pub-zq-102/SRR3155724/SRR3155724.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447922	SRX1567491	SRR3156035	SRA351673	SRS1281614	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_15	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	50406208	3614673004	2397331546								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156035/SRR3156035.sralite.1	s3://sra-pub-zq-2/SRR3156035/SRR3156035.sralite.1	gs://sra-pub-zq-101/SRR3156035/SRR3156035.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447919	SRX1567493	SRR3156037	SRA351673	SRS1281617	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_33	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	50698369	3661659011	2401148350								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156037.sralite.1	s3://sra-pub-zq-3/SRR3156037/SRR3156037.sralite.1	gs://sra-pub-zq-102/SRR3156037/SRR3156037.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447917	SRX1567490	SRR3156033	SRA351673	SRS1281613	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_11	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	51968121	3746582733	2469328019								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156033/SRR3156033.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156033/SRR3156033	gs://sra-pub-zq-101/SRR3156033/SRR3156033.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447906	SRX1567152	SRR3155345	SRA351673	SRS1281278	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_27	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	52869226	3792858745	2497720240								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155345/SRR3155345.sralite.1	s3://sra-pub-zq-3/SRR3155345/SRR3155345.sralite.1	gs://sra-pub-zq-101/SRR3155345/SRR3155345.zq.1
Cardiocondyla obscurior	whole body sample	Whole body sample						yes	yes	no		PRJNA783286	SAMN23425234	SRX13217430	SRR17027449	SRA1334419	SRS11142894	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Worker	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	=RNA-Seq of& &D17& &E17		4_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	12583896	3800336592	1641779535								Zoology/Evolutionary Biology	University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17027/SRR17027449/SRR17027449.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027449/SRR17027449	gs://sra-pub-zq-104/SRR17027449/SRR17027449.lite.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447898	SRX1566959	SRR3154957	SRA351673	SRS1281083	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_10	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	54635027	3917451634	2619489120								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/154/SRR3154957/SRR3154957.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3154957/SRR3154957	gs://sra-pub-zq-101/SRR3154957/SRR3154957.zq.1
Cardiocondyla obscurior	whole body sample	Whole body sample						yes	yes	no		PRJNA783286	SAMN23425233	SRX13217419	SRR17027456	SRA1334419	SRS11142884	SRP347620	Transcriptomics of queen-worker pairs in slavemaking ants and its hosts	RNA-Seq of Cardiocondyla obscurior Queen	RNA extraction of all samples was conducted in September 2017 using the Nucleo-Spin Mini kit (Macherey-Nagel). For each species, we analyzed a pool of 6 workers and another pool of three queens. We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups.  Samples were shipped to StarSEQ (Mainz) for library preparation and 100bp paired-end sequencing on an Illumina HiSeq. In total, we obtained 15 million reads on average per sample.	=RNA-Seq of& &D16& &E16		3_all.fastq	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	NextSeq 500	13419252	4052614104	1728132597								Zoology/Evolutionary Biology	University of Regensburg	SUB10689241		286306	2022-02-01 04:00:43							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR017/17027/SRR17027456/SRR17027456.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17027456/SRR17027456	gs://sra-pub-zq-102/SRR17027456/SRR17027456.lite.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447899	SRX1567079	SRR3155197	SRA351673	SRS1281200	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_13	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	57615421	4135053257	2745423660								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155197/SRR3155197.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155197/SRR3155197	gs://sra-pub-zq-101/SRR3155197/SRR3155197.zq.1
Cardiocondyla obscurior	whole body	whole body		female	24 weeks			yes	yes	no		PRJNA309926	SAMN04447896	SRX1567501	SRR3156045	SRA351673	SRS1281624	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_6	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	57677818	4144447896	2741247218								Evolution, Genetics and Behavior	University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156045/SRR3156045.sralite.1	s3://sra-pub-zq-8/SRR3156045/SRR3156045.sralite.1	gs://sra-pub-zq-101/SRR3156045/SRR3156045.noqual.1
