scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	ena_first_public	insdc_center_name	insdc_status	collection_date	geographic_location	lat_lon	sample_name	tissue_type	isolate	isolation_source	geo_loc_name	biosamplemodel	collected_by	host	behavior	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax americanus										no		PRJEB76961	SAMEA115778664	ERX12701775	ERR13330810	ERA30649937	ERS20385262	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_4_H	unspecified	SM_VT_4_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16110501	4833150300	1690020484								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-06:58:11:027		1964332	2024-08-01 21:56:29							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330810/ERR13330810.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330810/ERR13330810	gs://sra-pub-zq-107/ERR13330810/ERR13330810.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_4_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778640	ERX12701673	ERR13330708	ERA30649833	ERS20385238	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_21_H	unspecified	SM_PA_21_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	9276853	2783055900	975289067								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:05:21:235		1964332	2024-08-01 21:48:06							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330708/ERR13330708.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330708/ERR13330708	gs://sra-pub-zq-109/ERR13330708/ERR13330708.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_21_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778604	ERX12701797	ERR13330832	ERA30649959	ERS20385202	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_3_H	unspecified	SM_NYS_3_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	6676425	2002927500	643544973								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:32:35:729		1964332	2024-08-02 00:25:59							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330832/ERR13330832.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330832/ERR13330832	gs://sra-pub-zq-100/ERR13330832/ERR13330832.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_3_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778318	ERX12701808	ERR13330843	ERA30649970	ERS20384916	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_7_F	unspecified	SM_NYS_7_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	13200467	3960140100	1303017614								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:55:36:697		1964332	2024-08-01 22:29:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330843/ERR13330843.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330843/ERR13330843	gs://sra-pub-zq-100/ERR13330843/ERR13330843.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_7_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778249	ERX12701540	ERR13330575	ERA30649699	ERS20384847	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_10_F	unspecified	SM_MA_10_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18332746	5499823800	1891944305								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-00:56:10:692		1964332	2024-08-01 22:16:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330575/ERR13330575.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330575/ERR13330575	gs://sra-pub-zq-100/ERR13330575/ERR13330575.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_10_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778314	ERX12701792	ERR13330827	ERA30649954	ERS20384912	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_2_F	unspecified	SM_NYS_2_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	6133177	1839953100	593377694								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:24:35:616		1964332	2024-08-01 21:33:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330827/ERR13330827.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330827/ERR13330827	gs://sra-pub-zq-107/ERR13330827/ERR13330827.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_2_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778583	ERX12701583	ERR13330618	ERA30649742	ERS20385181	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_18_H	unspecified	SM_NYH_18_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	19708681	5912604300	2075294694								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:19:51:533		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330618/ERR13330618.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330618/ERR13330618	gs://sra-pub-zq-100/ERR13330618/ERR13330618.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_18_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778335	ERX12701621	ERR13330656	ERA30649780	ERS20384933	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_5_B_F	unspecified	SM_OH_5_B_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16795016	5038504800	1688667831								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:52:33:174		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330656/ERR13330656.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330656/ERR13330656	gs://sra-pub-zq-100/ERR13330656/ERR13330656.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_5_B_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778310	ERX12701782	ERR13330817	ERA30649944	ERS20384908	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_13_F	unspecified	SM_NYS_13_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18186970	5456091000	1796991958								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:11:38:896		1964332	2024-08-01 21:48:07							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330817/ERR13330817.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330817/ERR13330817	gs://sra-pub-zq-109/ERR13330817/ERR13330817.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_13_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778601	ERX12701788	ERR13330823	ERA30649950	ERS20385199	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_16_H	unspecified	SM_NYS_16_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	7022001	2106600300	676287320								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:18:47:377		1964332	2024-08-01 22:29:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330823/ERR13330823.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330823/ERR13330823	gs://sra-pub-zq-100/ERR13330823/ERR13330823.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_16_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778370	ERX12701750	ERR13330785	ERA30649912	ERS20384968	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_19_F	unspecified	SM_VT_19_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	9791531	2937459300	1037523113								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-05:49:36:526		1964332	2024-08-01 21:56:28							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330785/ERR13330785.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330785/ERR13330785	gs://sra-pub-zq-103/ERR13330785/ERR13330785.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_19_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778554	ERX12701631	ERR13330666	ERA30649790	ERS20385152	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_3_H	unspecified	SM_MA_3_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20060151	6018045300	2009038989								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:21:17:787		1964332	2024-08-01 21:18:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330666/ERR13330666.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330666/ERR13330666	gs://sra-pub-zq-103/ERR13330666/ERR13330666.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_3_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778277	ERX12701665	ERR13330700	ERA30649825	ERS20384875	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MD_6_F	unspecified	SM_MD_6_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16811734	5043520200	1756672163								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:57:54:494		1964332	2024-08-01 22:29:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330700/ERR13330700.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330700/ERR13330700	gs://sra-pub-zq-100/ERR13330700/ERR13330700.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	39.611 N 79.134 W	SM_MD_6_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778257	ERX12701594	ERR13330629	ERA30649753	ERS20384855	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_18_F	unspecified	SM_MA_18_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16843866	5053159800	1672885001								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:28:16:520		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330629/ERR13330629.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330629/ERR13330629	gs://sra-pub-zq-100/ERR13330629/ERR13330629.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_18_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778572	ERX12701698	ERR13330733	ERA30649858	ERS20385170	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NH_1_H	unspecified	SM_NH_1_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	19995275	5998582500	2053051788								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:31:35:070		1964332	2024-08-01 21:18:35							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330733/ERR13330733.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330733/ERR13330733	gs://sra-pub-zq-102/ERR13330733/ERR13330733.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.510 N 71.402 W	SM_NH_1_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778328	ERX12703214	ERR13332197	ERA30652347	ERS20384926	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_16_F	unspecified	SM_OH_16_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15209485	4562845500	1495858576								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-17:35:13:096		1964332	2024-08-01 21:33:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332197/ERR13332197.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332197/ERR13332197	gs://sra-pub-zq-107/ERR13332197/ERR13332197.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_16_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778253	ERX12701564	ERR13330599	ERA30649723	ERS20384851	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_14_F	unspecified	SM_MA_14_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16238808	4871642400	1678094819								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:08:59:867		1964332	2024-08-02 00:25:56							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330599/ERR13330599.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330599/ERR13330599	gs://sra-pub-zq-100/ERR13330599/ERR13330599.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_14_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778377	ERX12701777	ERR13330812	ERA30649939	ERS20384975	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_6_F	unspecified	SM_VT_6_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	5989258	1796777400	623593269								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-06:59:56:336		1964332	2024-08-01 21:56:29							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330812/ERR13330812.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330812/ERR13330812	gs://sra-pub-zq-100/ERR13330812/ERR13330812.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_6_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778279	ERX12701672	ERR13330707	ERA30649832	ERS20384877	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_ME_1_F	unspecified	SM_ME_1_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17185226	5155567800	1766648943								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:05:16:344		1964332	2024-08-02 00:25:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330707/ERR13330707.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330707/ERR13330707	gs://sra-pub-zq-100/ERR13330707/ERR13330707.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	44.413 N 70.851 W	SM_ME_1_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778316	ERX12701600	ERR13330635	ERA30649759	ERS20384914	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_5_B_F	unspecified	SM_NYS_5_B_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	25088950	7526685000	2532150626								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:31:36:366		1964332	2024-08-01 21:56:28							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330635/ERR13330635.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330635/ERR13330635	gs://sra-pub-zq-100/ERR13330635/ERR13330635.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_5_B_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778555	ERX12701548	ERR13330583	ERA30649707	ERS20385153	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_4_B_H	unspecified	SM_MA_4_B_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	19151393	5745417900	2004375962								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:00:14:594		1964332	2024-08-01 21:56:28							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330583/ERR13330583.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330583/ERR13330583	gs://sra-pub-zq-100/ERR13330583/ERR13330583.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_4_B_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
