scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332254	SRX876233	SRR1805227	SRA240767	SRS844995	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	15103964	1525500364	950736888			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_61		2015173	2015-02-17 18:04:12	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805227/SRR1805227.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805227/SRR1805227	gs://sra-pub-zq-105/SRR1805227/SRR1805227.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332252	SRX876232	SRR1805225	SRA240764	SRS844997	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	17713872	1789101072	1152227310			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_59		2015173	2015-02-16 14:49:37	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805225/SRR1805225.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805225/SRR1805225	gs://sra-pub-zq-105/SRR1805225/SRR1805225.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332251	SRX876231	SRR1805224	SRA240763	SRS844998	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19376129	1956989029	1270850725			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_58		2015173	2015-02-16 14:36:40	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805224/SRR1805224.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805224/SRR1805224	gs://sra-pub-zq-105/SRR1805224/SRR1805224.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332250	SRX876230	SRR1805223	SRA240762	SRS845001	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	16666776	1683344376	1094652672			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_57		2015173	2015-02-16 14:36:40	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805223/SRR1805223.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805223/SRR1805223	gs://sra-pub-zq-105/SRR1805223/SRR1805223.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332249	SRX876229	SRR1805222	SRA240761	SRS845002	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	13688767	1382565467	913964140			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_56		2015173	2015-02-16 14:45:37	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805222/SRR1805222.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805222/SRR1805222	gs://sra-pub-zq-105/SRR1805222/SRR1805222.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332248	SRX876228	SRR1805221	SRA240760	SRS844999	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	17787303	1796517603	1164103311			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_55		2015173	2015-02-16 14:30:36	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805221/SRR1805221.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805221/SRR1805221	gs://sra-pub-zq-105/SRR1805221/SRR1805221.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332247	SRX876227	SRR1805220	SRA240759	SRS845000	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	19757124	1995469524	1301306131			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_54		2015173	2015-02-16 14:30:36	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805220/SRR1805220.sralite.1	s3://sra-pub-zq-8/SRR1805220/SRR1805220.sralite.1	gs://sra-pub-zq-105/SRR1805220/SRR1805220.noqual.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332246	SRX876226	SRR1805219	SRA240758	SRS845003	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	13946554	1408601954	925411364			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_53		2015173	2015-02-16 14:21:41	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805219/SRR1805219.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805219/SRR1805219	gs://sra-pub-zq-105/SRR1805219/SRR1805219.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332245	SRX876225	SRR1805218	SRA240757	SRS845005	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	15071406	1522212006	985111043			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_52		2015173	2015-02-16 14:21:41	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805218/SRR1805218.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805218/SRR1805218	gs://sra-pub-zq-105/SRR1805218/SRR1805218.zq.1
Ooceraea biroi	brain	brain		female	1 month			yes	yes	no		PRJNA273874	SAMN03332244	SRX876224	SRR1805216	SRA240756	SRS845004	SRP054963	Ooceraea biroi Transcriptome or Gene expression	RNA-Seq of Cerapachys biroi brain tissue	Samples were collected onto dry ice immersed in ethanol (98%v/v) and kept frozen at -80°C until dissection. Dissection was performed at 4°C in PBS. RNA was extracted using Trizol followed by column purification. Total RNA was quantified using a Bioanalyzer. Libraries were prepared using the Clontech SMARTer Kit. Multiple libraries were pooled into each flow cell. Sequencing was performed using the Illumina HiSeq2000 platform, for 100 bp reads.				single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11325009	1143825909	749010555			102.0	0.0	Application Read	Forward	1.0	Laboratory of Insect Social Evolution	The Rockefeller University	C.biroi_brains_51		2015173	2015-02-16 14:21:41	Daniel Kronauer						https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/805/SRR1805216/SRR1805216.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR1805216/SRR1805216	gs://sra-pub-zq-105/SRR1805216/SRR1805216.zq.1
Ooceraea biroi	post-pharyngeal gland	Post-pharyngeal gland	genotype A		85 days			yes	yes	no		PRJNA791185	SAMN24256312	SRX13462579	SRR17285151	SRA1346517	SRS11360387	SRP351787	Ooceraea biroi infection RNA-seq	RNAseq of Ooceraea biroi Post-pharyngeal gland when not-infected with nemotodes	Brains or PPGs of 5 workers were pooled to produce 4 samples per tissue type. RNA was extracted from each sample using a Trizol-chloroform protocol. Libraries were prepared using a KAPA stranded RNA-sequencing kit following the manufacturers protocol. Libraries were sequenced using standard protocols on an Illumina HiSeq 4000.			Y8	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	19101715	2884358965	1167235220								DEE	University of Lausanne	SUB10804762	37634010.0	2015173	2023-08-09 05:57:03							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR017/17285/SRR17285151/SRR17285151.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17285151/SRR17285151	gs://sra-pub-zq-102/SRR17285151/SRR17285151.lite.1
Ooceraea biroi	post-pharyngeal gland	Post-pharyngeal gland	genotype A		85 days			yes	yes	no		PRJNA791185	SAMN24256321	SRX13462574	SRR17285156	SRA1346517	SRS11360382	SRP351787	Ooceraea biroi infection RNA-seq	RNAseq of Ooceraea biroi Post-pharyngeal gland when infected with nemotodes	Brains or PPGs of 5 workers were pooled to produce 4 samples per tissue type. RNA was extracted from each sample using a Trizol-chloroform protocol. Libraries were prepared using a KAPA stranded RNA-sequencing kit following the manufacturers protocol. Libraries were sequenced using standard protocols on an Illumina HiSeq 4000.			Y17	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	18310898	2764945598	1119713915								DEE	University of Lausanne	SUB10804762	37634010.0	2015173	2023-08-09 05:57:03							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR017/17285/SRR17285156/SRR17285156.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17285156/SRR17285156	gs://sra-pub-zq-102/SRR17285156/SRR17285156.lite.1
Ooceraea biroi	post-pharyngeal gland	Post-pharyngeal gland	genotype A		85 days			yes	yes	no		PRJNA791185	SAMN24256320	SRX13462573	SRR17285157	SRA1346517	SRS11360381	SRP351787	Ooceraea biroi infection RNA-seq	RNAseq of Ooceraea biroi Post-pharyngeal gland when not-infected with nemotodes	Brains or PPGs of 5 workers were pooled to produce 4 samples per tissue type. RNA was extracted from each sample using a Trizol-chloroform protocol. Libraries were prepared using a KAPA stranded RNA-sequencing kit following the manufacturers protocol. Libraries were sequenced using standard protocols on an Illumina HiSeq 4000.			Y16	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	20854374	3149010474	1270646058								DEE	University of Lausanne	SUB10804762	37634010.0	2015173	2023-08-09 05:57:03							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR017/17285/SRR17285157/SRR17285157.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17285157/SRR17285157	gs://sra-pub-zq-102/SRR17285157/SRR17285157.lite.1
Ooceraea biroi	post-pharyngeal gland	Post-pharyngeal gland	genotype A		85 days			yes	yes	no		PRJNA791185	SAMN24256319	SRX13462572	SRR17285158	SRA1346517	SRS11360380	SRP351787	Ooceraea biroi infection RNA-seq	RNAseq of Ooceraea biroi Post-pharyngeal gland when infected with nemotodes	Brains or PPGs of 5 workers were pooled to produce 4 samples per tissue type. RNA was extracted from each sample using a Trizol-chloroform protocol. Libraries were prepared using a KAPA stranded RNA-sequencing kit following the manufacturers protocol. Libraries were sequenced using standard protocols on an Illumina HiSeq 4000.			Y15	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	20491749	3094254099	1263734638								DEE	University of Lausanne	SUB10804762	37634010.0	2015173	2023-08-09 05:57:03							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR017/17285/SRR17285158/SRR17285158.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17285158/SRR17285158	gs://sra-pub-zq-102/SRR17285158/SRR17285158.lite.1
Ooceraea biroi	post-pharyngeal gland	Post-pharyngeal gland	genotype A		85 days			yes	yes	no		PRJNA791185	SAMN24256318	SRX13462571	SRR17285159	SRA1346517	SRS11360379	SRP351787	Ooceraea biroi infection RNA-seq	RNAseq of Ooceraea biroi Post-pharyngeal gland when not-infected with nemotodes	Brains or PPGs of 5 workers were pooled to produce 4 samples per tissue type. RNA was extracted from each sample using a Trizol-chloroform protocol. Libraries were prepared using a KAPA stranded RNA-sequencing kit following the manufacturers protocol. Libraries were sequenced using standard protocols on an Illumina HiSeq 4000.			Y14	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	17770008	2683271208	1097406130								DEE	University of Lausanne	SUB10804762	37634010.0	2015173	2023-08-09 05:57:03							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR017/17285/SRR17285159/SRR17285159.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR17285159/SRR17285159	gs://sra-pub-zq-102/SRR17285159/SRR17285159.lite.1
Ooceraea biroi	whole ant	whole ant			1 month			yes	yes	no		PRJNA780766	SAMN23176225	SRX13146187	SRR16954581	SRA1329832	SRS11078636	SRP346305	Ooceraea biroi DNMT1 frameshift mutant RNA sequencing	RNA-seq of Ooceraea biroi: Adult whole ant	RNA was extracted and eluted in 30 l  RNAse free water from frozen whole ants using QIAGENs RNeasy Mini Kit. 1 ng of total RNA was used to generate full length cDNA using Clontechs SMART-Seq v4 Ultra Low Input RNA Kit. 1 ng of cDNA was then used to prepare libraries using the Illumina Nextera XT DNA sample preparation kit. Libraries with unique barcodes were pooled at equal molar ratios and sequenced on an Illumina NextSeq 500 sequencer to generate 150 bp paired-end reads, following the manufacturers protocol.			5	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	32478876	9808620552	4513431506								LABORATORY OF SOCIAL EVOLUTION AND BEHAVIOR	Rockefeller University	SUB10642287		2015173	2023-03-25 00:25:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16954/SRR16954581/SRR16954581.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR16954581/SRR16954581	gs://sra-pub-zq-108/SRR16954581/SRR16954581.lite.1
Ooceraea biroi	whole ant	whole ant			1 month			yes	yes	no		PRJNA780766	SAMN23176223	SRX13146185	SRR16954583	SRA1329832	SRS11078634	SRP346305	Ooceraea biroi DNMT1 frameshift mutant RNA sequencing	RNA-seq of Ooceraea biroi: Adult whole ant	RNA was extracted and eluted in 30 l  RNAse free water from frozen whole ants using QIAGENs RNeasy Mini Kit. 1 ng of total RNA was used to generate full length cDNA using Clontechs SMART-Seq v4 Ultra Low Input RNA Kit. 1 ng of cDNA was then used to prepare libraries using the Illumina Nextera XT DNA sample preparation kit. Libraries with unique barcodes were pooled at equal molar ratios and sequenced on an Illumina NextSeq 500 sequencer to generate 150 bp paired-end reads, following the manufacturers protocol.			3	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	23654634	7143699468	3307298857								LABORATORY OF SOCIAL EVOLUTION AND BEHAVIOR	Rockefeller University	SUB10642287		2015173	2023-03-25 00:25:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16954/SRR16954583/SRR16954583.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR16954583/SRR16954583	gs://sra-pub-zq-103/SRR16954583/SRR16954583.lite.1
Ooceraea biroi	whole ant	whole ant			1 month			yes	yes	no		PRJNA780766	SAMN23176222	SRX13146184	SRR16954584	SRA1329832	SRS11078633	SRP346305	Ooceraea biroi DNMT1 frameshift mutant RNA sequencing	RNA-seq of Ooceraea biroi: Adult whole ant	RNA was extracted and eluted in 30 l  RNAse free water from frozen whole ants using QIAGENs RNeasy Mini Kit. 1 ng of total RNA was used to generate full length cDNA using Clontechs SMART-Seq v4 Ultra Low Input RNA Kit. 1 ng of cDNA was then used to prepare libraries using the Illumina Nextera XT DNA sample preparation kit. Libraries with unique barcodes were pooled at equal molar ratios and sequenced on an Illumina NextSeq 500 sequencer to generate 150 bp paired-end reads, following the manufacturers protocol.			2	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	29357855	8866072210	4076511851								LABORATORY OF SOCIAL EVOLUTION AND BEHAVIOR	Rockefeller University	SUB10642287		2015173	2023-03-25 00:25:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16954/SRR16954584/SRR16954584.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR16954584/SRR16954584	gs://sra-pub-zq-107/SRR16954584/SRR16954584.lite.1
Ooceraea biroi	whole ant	whole ant			1 month			yes	yes	no		PRJNA780766	SAMN23176221	SRX13146183	SRR16954585	SRA1329832	SRS11078632	SRP346305	Ooceraea biroi DNMT1 frameshift mutant RNA sequencing	RNA-seq of Ooceraea biroi: Adult whole ant	RNA was extracted and eluted in 30 l  RNAse free water from frozen whole ants using QIAGENs RNeasy Mini Kit. 1 ng of total RNA was used to generate full length cDNA using Clontechs SMART-Seq v4 Ultra Low Input RNA Kit. 1 ng of cDNA was then used to prepare libraries using the Illumina Nextera XT DNA sample preparation kit. Libraries with unique barcodes were pooled at equal molar ratios and sequenced on an Illumina NextSeq 500 sequencer to generate 150 bp paired-end reads, following the manufacturers protocol.			1	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	27332440	8254396880	3802796961								LABORATORY OF SOCIAL EVOLUTION AND BEHAVIOR	Rockefeller University	SUB10642287		2015173	2023-03-25 00:25:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16954/SRR16954585/SRR16954585.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR16954585/SRR16954585	gs://sra-pub-zq-108/SRR16954585/SRR16954585.lite.1
Ooceraea biroi	antenna	antenna		female		Replicate 2		yes	yes	no		PRJNA632608	SAMN14915941	SRX8338411	SRR11786097	SRA1075221	SRS6656915	SRP261486	Comparative development of the ant chemosensory system	RNA-seq of antennae from developing clonal raider ant pupae	Pupae were syncronized by checking prepupae every 4hrs and seperating all newly transition pupae. Pupae were then aged 0-14 days before antennae were dissected and flash frozen. RNA was extracted with the Trizol reagent and Phaselock columns, then cleaned with the QIAGEN RNEasy kit before being sent to the Rockefeller University Genomics Core Facility for library prep and sequencing			P3-B_RNA-seq	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18884068	2851494268	1211172461								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB7441109		2015173	2020-05-13 16:42:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/786/SRR11786097/SRR11786097.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11786097/SRR11786097	gs://sra-pub-zq-109/SRR11786097/SRR11786097.zq.1
Ooceraea biroi	antenna	antenna		female		Replicate 1		yes	yes	no		PRJNA632608	SAMN14915940	SRX8338410	SRR11786098	SRA1075221	SRS6656914	SRP261486	Comparative development of the ant chemosensory system	RNA-seq of antennae from developing clonal raider ant pupae	Pupae were syncronized by checking prepupae every 4hrs and seperating all newly transition pupae. Pupae were then aged 0-14 days before antennae were dissected and flash frozen. RNA was extracted with the Trizol reagent and Phaselock columns, then cleaned with the QIAGEN RNEasy kit before being sent to the Rockefeller University Genomics Core Facility for library prep and sequencing			P3-A_RNA-seq	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20206269	3051146619	1286139233								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB7441109		2015173	2020-05-13 16:43:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/786/SRR11786098.sralite.1	s3://sra-pub-zq-7/SRR11786098/SRR11786098.sralite.1	gs://sra-pub-zq-108/SRR11786098/SRR11786098.zq.1
Ooceraea biroi	antenna	antenna		female		Replicate 4		yes	yes	no		PRJNA632608	SAMN14915939	SRX8338409	SRR11786099	SRA1075221	SRS6656913	SRP261486	Comparative development of the ant chemosensory system	RNA-seq of antennae from developing clonal raider ant pupae	Pupae were syncronized by checking prepupae every 4hrs and seperating all newly transition pupae. Pupae were then aged 0-14 days before antennae were dissected and flash frozen. RNA was extracted with the Trizol reagent and Phaselock columns, then cleaned with the QIAGEN RNEasy kit before being sent to the Rockefeller University Genomics Core Facility for library prep and sequencing			P2-D_RNA-seq	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19487533	2942617483	1235681446								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB7441109		2015173	2020-05-13 16:42:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/786/SRR11786099.sralite.1	s3://sra-pub-zq-7/SRR11786099/SRR11786099.sralite.1	gs://sra-pub-zq-108/SRR11786099/SRR11786099.zq.1
Ooceraea biroi	antenna	antenna		female		Replicate 3		yes	yes	no		PRJNA632608	SAMN14915938	SRX8338408	SRR11786100	SRA1075221	SRS6656912	SRP261486	Comparative development of the ant chemosensory system	RNA-seq of antennae from developing clonal raider ant pupae	Pupae were syncronized by checking prepupae every 4hrs and seperating all newly transition pupae. Pupae were then aged 0-14 days before antennae were dissected and flash frozen. RNA was extracted with the Trizol reagent and Phaselock columns, then cleaned with the QIAGEN RNEasy kit before being sent to the Rockefeller University Genomics Core Facility for library prep and sequencing			P2-C_RNA-seq	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19222736	2902633136	1223581470								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB7441109		2015173	2020-05-13 16:42:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/786/SRR11786100.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11786100/SRR11786100	gs://sra-pub-zq-109/SRR11786100/SRR11786100.zq.1
Ooceraea biroi	antenna	antenna		female		Replicate 2		yes	yes	no		PRJNA632608	SAMN14915937	SRX8338407	SRR11786101	SRA1075221	SRS6656911	SRP261486	Comparative development of the ant chemosensory system	RNA-seq of antennae from developing clonal raider ant pupae	Pupae were syncronized by checking prepupae every 4hrs and seperating all newly transition pupae. Pupae were then aged 0-14 days before antennae were dissected and flash frozen. RNA was extracted with the Trizol reagent and Phaselock columns, then cleaned with the QIAGEN RNEasy kit before being sent to the Rockefeller University Genomics Core Facility for library prep and sequencing			P2-B_RNA-seq	single	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19311778	2916078478	1221629273								Laboratory of Social Evolution and Behavior	The Rockefeller University	SUB7441109		2015173	2020-05-13 16:42:57							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/786/SRR11786101/SRR11786101.sralite.1	s3://sra-pub-zq-1/SRR11786101/SRR11786101.sralite.1	gs://sra-pub-zq-109/SRR11786101/SRR11786101.zq.1
