scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	dev_stage	sample	strain	sample_type	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447901	SRX1567499	SRR3156042	SRA351673	SRS1281622	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_22	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	37136707	2663695769	1758495914								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156042/SRR3156042.sralite.1	s3://sra-pub-zq-8/SRR3156042/SRR3156042.sralite.1	gs://sra-pub-zq-101/SRR3156042/SRR3156042.noqual.1	qe_22	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447921	SRX1567498	SRR3156041	SRA351673	SRS1281621	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_43	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44689570	3195411100	2114991218								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156041.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156041/SRR3156041	gs://sra-pub-zq-102/SRR3156041/SRR3156041.zq.1	qws_43	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447916	SRX1567496	SRR3156040	SRA351673	SRS1281619	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_4	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	25230058	1818237497	1177501469								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156040.sralite.1	s3://sra-pub-zq-6/SRR3156040/SRR3156040.sralite.1	gs://sra-pub-zq-102/SRR3156040/SRR3156040.zq.1	qws_4	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447920	SRX1567495	SRR3156039	SRA351673	SRS1281618	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_38	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	45326647	3260450194	2157552888								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156039.sralite.1	s3://sra-pub-zq-3/SRR3156039/SRR3156039.sralite.1	gs://sra-pub-zq-103/SRR3156039/SRR3156039.zq.1	qws_38	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447919	SRX1567493	SRR3156037	SRA351673	SRS1281617	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_33	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	50698369	3661659011	2401148350								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156037.sralite.1	s3://sra-pub-zq-3/SRR3156037/SRR3156037.sralite.1	gs://sra-pub-zq-102/SRR3156037/SRR3156037.zq.1	qws_33	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447918	SRX1567492	SRR3156036	SRA351673	SRS1281615	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_27	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	44653102	3209462329	1995793273								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/156/SRR3156036.sralite.1	s3://sra-pub-zq-2/SRR3156036/SRR3156036.sralite.1	gs://sra-pub-zq-104/SRR3156036/SRR3156036.zq.1	qws_27	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447922	SRX1567491	SRR3156035	SRA351673	SRS1281614	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_15	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	50406208	3614673004	2397331546								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156035/SRR3156035.sralite.1	s3://sra-pub-zq-2/SRR3156035/SRR3156035.sralite.1	gs://sra-pub-zq-101/SRR3156035/SRR3156035.zq.1	qws_15	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447917	SRX1567490	SRR3156033	SRA351673	SRS1281613	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qws_11	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	51968121	3746582733	2469328019								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156033/SRR3156033.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156033/SRR3156033	gs://sra-pub-zq-101/SRR3156033/SRR3156033.zq.1	qws_11	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447910	SRX1567489	SRR3156032	SRA351673	SRS1281612	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_5	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46167534	3316018929	2200466203								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156032/SRR3156032.sralite.1	s3://sra-pub-zq-8/SRR3156032/SRR3156032.sralite.1	gs://sra-pub-zq-101/SRR3156032/SRR3156032.zq.1	qw_5	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447900	SRX1567488	SRR3156031	SRA351673	SRS1281611	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_18	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	40524500	2890455286	1922489087								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156031/SRR3156031.sralite.1	s3://sra-pub-zq-2/SRR3156031/SRR3156031.sralite.1	gs://sra-pub-zq-101/SRR3156031/SRR3156031.zq.1	qe_18	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447915	SRX1567487	SRR3156029	SRA351673	SRS1281610	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_42	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	36646025	2619718825	1741203529								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/156/SRR3156029/SRR3156029.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3156029/SRR3156029	gs://sra-pub-zq-101/SRR3156029/SRR3156029.noqual.1	qw_42	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447914	SRX1567433	SRR3155915	SRA351673	SRS1281554	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_34	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	41525145	2977736661	1965505911								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155915.sralite.1	s3://sra-pub-zq-3/SRR3155915/SRR3155915.sralite.1	gs://sra-pub-zq-104/SRR3155915/SRR3155915.zq.1	qw_34	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447909	SRX1567421	SRR3155892	SRA351673	SRS1281544	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_3	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	35986383	2597268837	1674959501								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155892/SRR3155892.sralite.1	s3://sra-pub-zq-1/SRR3155892/SRR3155892.sralite.1	gs://sra-pub-zq-101/SRR3155892/SRR3155892.zq.1	qw_3	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447913	SRX1567409	SRR3155867	SRA351673	SRS1281532	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_29	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46247689	3312196158	2200467923								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155867.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155867/SRR3155867	gs://sra-pub-zq-102/SRR3155867/SRR3155867.zq.1	qw_29	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447912	SRX1567408	SRR3155866	SRA351673	SRS1281531	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_22	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	46242996	3332239796	2203132894								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155866.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155866/SRR3155866	gs://sra-pub-zq-103/SRR3155866/SRR3155866.zq.1	qw_22	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447911	SRX1567338	SRR3155724	SRA351673	SRS1281455	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qw_14	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	49572777	3571487175	2391950622								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155724.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155724/SRR3155724	gs://sra-pub-zq-102/SRR3155724/SRR3155724.zq.1	qw_14	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447908	SRX1567252	SRR3155549	SRA351673	SRS1281366	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_41	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	38704104	2772682507	1834749488								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155549.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR3155549/SRR3155549	gs://sra-pub-zq-103/SRR3155549/SRR3155549.noqual.1	qes_41	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447907	SRX1567173	SRR3155385	SRA351673	SRS1281292	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_36	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	32313937	2316538303	1528021578								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR003/155/SRR3155385.sralite.1	s3://sra-pub-zq-2/SRR3155385/SRR3155385.sralite.1	gs://sra-pub-zq-104/SRR3155385/SRR3155385.zq.1	qes_36	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447906	SRX1567152	SRR3155345	SRA351673	SRS1281278	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_27	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	52869226	3792858745	2497720240								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155345/SRR3155345.sralite.1	s3://sra-pub-zq-3/SRR3155345/SRR3155345.sralite.1	gs://sra-pub-zq-101/SRR3155345/SRR3155345.zq.1	qes_27	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447905	SRX1567151	SRR3155344	SRA351673	SRS1281277	SRP069794	Transcriptomic response to injury in ant queens	Queen injured	cDNA amplification	Queen injured		qes_26	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	48449647	3487838829	2331727649								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155344/SRR3155344.sralite.1	s3://sra-pub-zq-6/SRR3155344/SRR3155344.sralite.1	gs://sra-pub-zq-101/SRR3155344/SRR3155344.zq.1	qes_26	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447899	SRX1567079	SRR3155197	SRA351673	SRS1281200	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_13	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	57615421	4135053257	2745423660								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/155/SRR3155197/SRR3155197.sralite.1	s3://sra-pub-zq-6/SRR3155197/SRR3155197.sralite.1	gs://sra-pub-zq-101/SRR3155197/SRR3155197.zq.1	qe_13	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	24 weeks					no		PRJNA309926	SAMN04447898	SRX1566959	SRR3154957	SRA351673	SRS1281083	SRP069794	Transcriptomic response to injury in ant queens	Queen uninjured	cDNA amplification	Queen uninjured		qe_10	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	54635027	3917451634	2619489120								University of Regensburg	SUB1322182		286306	2017-01-01 00:00:00	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/154/SRR3154957/SRR3154957.sralite.1	s3://sra-pub-zq-2/SRR3154957/SRR3154957.sralite.1	gs://sra-pub-zq-101/SRR3154957/SRR3154957.zq.1	qe_10	BRalpha:Brazil		laboratory	2009	Brazil:Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702522	SRX1034114	SRR2033905	SRA269063	SRS941627	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB15	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	24895029	2489502900	1614425867								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033905/SRR2033905.sralite.1	s3://sra-pub-zq-2/SRR2033905/SRR2033905.sralite.1	gs://sra-pub-zq-103/SRR2033905/SRR2033905.zq.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702521	SRX1034113	SRR2033904	SRA269063	SRS941626	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB14	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	22467483	1990210942	1268819591								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033904/SRR2033904.sralite.1	s3://sra-pub-zq-8/SRR2033904/SRR2033904.sralite.1	gs://sra-pub-zq-104/SRR2033904/SRR2033904.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702520	SRX1034112	SRR2033903	SRA269063	SRS941625	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with sympatric male	cDNA amplification		Cardiocondyla obscurior queen mated with sympatric male	BB1	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	18222118	1613281191	1020559276								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033903/SRR2033903.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033903/SRR2033903	gs://sra-pub-zq-102/SRR2033903/SRR2033903.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702519	SRX1034110	SRR2033902	SRA269063	SRS941623	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ42	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21853710	1912660242	1231254523								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033902/SRR2033902.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033902/SRR2033902	gs://sra-pub-zq-104/SRR2033902/SRR2033902.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702518	SRX1034109	SRR2033901	SRA269063	SRS941622	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ41	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	21385937	1873734993	1189152096								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033901/SRR2033901.sralite.1	s3://sra-pub-zq-8/SRR2033901/SRR2033901.sralite.1	gs://sra-pub-zq-103/SRR2033901/SRR2033901.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702517	SRX1034108	SRR2033900	SRA269063	SRS941621	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queens mated with allopatric male	BJ10	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	24812340	2202932500	1405036383								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033900/SRR2033900.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033900/SRR2033900	gs://sra-pub-zq-104/SRR2033900/SRR2033900.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702516	SRX1034107	SRR2033899	SRA269063	SRS941620	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ9	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	22113848	1967742948	1235194050								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033899/SRR2033899.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033899/SRR2033899	gs://sra-pub-zq-103/SRR2033899/SRR2033899.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	whole body		female	28 days					no		PRJNA284224	SAMN03702515	SRX1034106	SRR2033898	SRA269063	SRS941619	SRP058496	Mating with an allopatric male triggers immune response and decreases longevity of ant queens	RNAseq of Cardiocondyla obscurior queens mated with allopatric male	cDNA amplification		Cardiocondyla obscurior queen mated with allopatric male	BJ8	single	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 1000	25526038	2223635407	1473015064								University of Regensburg	SUB949254		286306	2015-05-26 01:45:05	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/033/SRR2033898/SRR2033898.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR2033898/SRR2033898	gs://sra-pub-zq-102/SRR2033898/SRR2033898.noqual.1		BR (Brazil)		laboratory	2004-02	Brazil: Bahia	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
