scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	geo_loc_name	collection_date	isolate	breed	replicate	isolation_source	caste	collected_by	dev_stage	colony	biosamplemodel	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594865	SRX21998879	SRR26290338	SRA1726486	SRS19073439	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r4		SM_CB_GFPi_12h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18644416	1547144275	712031704								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290338/SRR26290338.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290338/SRR26290338	gs://sra-pub-zq-108/SRR26290338/SRR26290338.lite.1	USA	2020-12-01	a110	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594864	SRX21998878	SRR26290339	SRA1726486	SRS19073438	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r3		SM_CB_GFPi_12h_b4_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19023943	1578464278	701986012								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290339/SRR26290339.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290339/SRR26290339	gs://sra-pub-zq-108/SRR26290339/SRR26290339.lite.1	USA	2020-12-01	a109	missing	r3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594863	SRX21998877	SRR26290340	SRA1726486	SRS19073437	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r2		SM_CB_GFPi_12h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18874460	1565831890	711864158								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290340/SRR26290340.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290340/SRR26290340	gs://sra-pub-zq-108/SRR26290340/SRR26290340.lite.1	USA	2020-12-01	a108	missing	r2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594862	SRX21998876	SRR26290341	SRA1726486	SRS19073436	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  12h, r1		SM_CB_GFPi_12h_b1_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	17208321	1426209493	632442082								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290341/SRR26290341.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290341/SRR26290341	gs://sra-pub-zq-108/SRR26290341/SRR26290341.lite.1	USA	2020-12-01	a107	missing	r1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594861	SRX21998875	SRR26290342	SRA1726486	SRS19073435	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r7	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r7		Rd_CB_wt_b4_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23229173	1925731109	846878496								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290342/SRR26290342.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290342/SRR26290342	gs://sra-pub-zq-108/SRR26290342/SRR26290342.lite.1	USA	2020-12-01	a106	missing	r7	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594860	SRX21998874	SRR26290343	SRA1726486	SRS19073434	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r6		Rd_CB_wt_b3_AcR03	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18386189	1524071698	690576977								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290343/SRR26290343.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290343/SRR26290343	gs://sra-pub-zq-108/SRR26290343/SRR26290343.lite.1	USA	2020-12-01	a105	missing	r6	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594859	SRX21998873	SRR26290344	SRA1726486	SRS19073433	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r5		Rd_CB_wt_b3_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21709045	1823559780	841185978								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290344/SRR26290344.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290344/SRR26290344	gs://sra-pub-zq-108/SRR26290344/SRR26290344.lite.1	USA	2020-12-01	a104	missing	r5	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594858	SRX21998872	SRR26290345	SRA1726486	SRS19073432	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r4		Rd_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13454239	1130156076	494697788								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290345/SRR26290345.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290345/SRR26290345	gs://sra-pub-zq-108/SRR26290345/SRR26290345.lite.1	USA	2020-12-01	a103	missing	r4	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c0	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594857	SRX21998871	SRR26290346	SRA1726486	SRS19073431	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r3		Rd_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16052268	1328672839	593066036								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290346/SRR26290346.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290346/SRR26290346	gs://sra-pub-zq-108/SRR26290346/SRR26290346.lite.1	USA	2020-12-01	a102	missing	r3	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594856	SRX21998870	SRR26290347	SRA1726486	SRS19073430	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r2		Rd_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	11733002	972754281	392961290								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290347/SRR26290347.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290347/SRR26290347	gs://sra-pub-zq-108/SRR26290347/SRR26290347.lite.1	USA	2020-12-01	a101	missing	r2	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594766	SRX21998869	SRR26290348	SRA1726486	SRS19073429	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 11	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 11		Gd_CB_CCAPinj_6h_b5_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18659874	1546099517	725882942								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290348/SRR26290348.lite.1	s3://sra-pub-zq-4/SRR26290348/SRR26290348.lite.1	gs://sra-pub-zq-108/SRR26290348/SRR26290348.lite.1	USA	2020-12-01	a11	missing	b5	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594757	SRX21998868	SRR26290349	SRA1726486	SRS19073428	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 2		SM_CB_CCAPinj_6h_b2_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	25955922	2151865486	1013085634								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:27	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290349/SRR26290349.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290349/SRR26290349	gs://sra-pub-zq-108/SRR26290349/SRR26290349.lite.1	USA	2020-12-01	a2	missing	b2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594756	SRX21998867	SRR26290350	SRA1726486	SRS19073427	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 1		SM_CB_CCAPinj_6h_b1_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	22033501	1825977012	861894469								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290350/SRR26290350.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290350/SRR26290350	gs://sra-pub-zq-108/SRR26290350/SRR26290350.lite.1	USA	2020-12-01	a1	missing	b1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286373	SRX11485836	SRR15178711	SRA1260580	SRS9525753	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159644	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	19802699	1485202425	575518377								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR015/15178/SRR15178711/SRR15178711.lite.1	s3://sra-pub-zq-7/SRR15178711/SRR15178711.lite.1	gs://sra-pub-zq-104/SRR15178711/SRR15178711.lite.1	Trinidad and Tobago: Trinidad	2019-07-17	minim			M2					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286372	SRX11485835	SRR15178712	SRA1260580	SRS9525752	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159643	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23407147	1755536025	682217007								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15178/SRR15178712/SRR15178712.lite.1	s3://sra-pub-zq-7/SRR15178712/SRR15178712.lite.1	gs://sra-pub-zq-104/SRR15178712/SRR15178712.lite.1	Trinidad and Tobago: Trinidad	2019-07-16	major			M1					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286371	SRX11485834	SRR15178713	SRA1260580	SRS9525751	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159642	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	21785005	1633875375	636893067								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178713/SRR15178713.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178713/SRR15178713	gs://sra-pub-zq-104/SRR15178713/SRR15178713.lite.1	Trinidad and Tobago: Trinidad	2019-07-15	media			M1					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286370	SRX11485833	SRR15178714	SRA1260580	SRS9525750	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159641	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	26918207	2018865525	780770780								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178714/SRR15178714.lite.1	s3://sra-pub-zq-7/SRR15178714/SRR15178714.lite.1	gs://sra-pub-zq-104/SRR15178714/SRR15178714.lite.1	Trinidad and Tobago: Trinidad	2019-07-14	media			M1					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286369	SRX11485832	SRR15178715	SRA1260580	SRS9525749	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159640	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	22545469	1690910175	653866310								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15178/SRR15178715/SRR15178715.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178715/SRR15178715	gs://sra-pub-zq-104/SRR15178715/SRR15178715.lite.1	Trinidad and Tobago: Trinidad	2019-07-13	minim			M1					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	whole brains	whole brains								no		PRJNA747612	SAMN20286368	SRX11485831	SRR15178716	SRA1260580	SRS9525748	SRP328723	Transcriptomic evidence of mosaic brain evolution underlying complex division of labor in a social insect	RNAseq of Atta cephalotes: adult worker brains	Individual brains were dissected from workers that were snap-frozen only during 1100-1300 hr to minimize potential influences of circadian rhythms on gene expression. Individual samples belonging to different worker size groups and colonies were distributed across extraction batches, library batches, and sequence lanes to mitigate confounding batch effects. Total RNA was extracted from worker brains using a ThermoFisher PicoPure kit and a modified protocol for homogenization; three to 10 brains were pooled into a single microcentrifuge tube for each sample during the dissection process. Libraries were sequenced by Harvard BioPolymers using a combination of Illumina NextSeq and MiSeq with SE 75 reads. RNAseq unstranded libraries with mRNA poly-A selection were prepared by Harvard BioPolymers using a KAPA mRNA HyperPrep kit. mRNA sequence libraries were individually barcoded and multiplexed in equal proportions and all libraries were sequenced across four lanes.			LIB042574_TRA00159639	single	RNA-Seq	TRANSCRIPTOMIC	DNase	NextSeq 500	23574399	1768079925	689855256								Boston University	SUB10028534		12957	2024-01-01 00:00:35	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15178/SRR15178716/SRR15178716.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR15178716/SRR15178716	gs://sra-pub-zq-104/SRR15178716/SRR15178716.lite.1	Trinidad and Tobago: Trinidad	2019-07-12	major			Ac22					Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
